"","timepoints9","timepoints10","timepoints12","timepoints13","timepoints14","timepoints15"
"SOX2",-0.297253229638077,-0.174815383318516,-0.247451130645743,-0.126457286799781,-0.199237788873343,-0.297253229638077
"SOX2-OT",-0.213749512443959,-0.0488570435954965,0.187607726666114,-0.148283417021629,0.0287486437149858,-0.148586708768263
"SOX21",-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,0.0635393110636715,-0.0414972810075106,-0.0414972810075106
"SOX21-AS1",-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875
"SOX3",-0.0838881241974915,-0.300280446995196,-0.0319495013922137,-0.130248646219451,-0.142979351272133,-0.300280446995196
"SP2-AS1",-0.122555793474827,-0.122555793474827,0.371924387711534,0.301832907127438,0.22956569616277,-0.122555793474827
"SPACA6",-0.292163822017082,-0.0899470237776999,-0.264387252076642,0.0421676014918015,0.00320032543190716,0.255853462015982
"SPACA7",-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079
"SPAG5",-0.0580244431769359,-0.206082001265321,-0.197266727825632,-0.25114130998698,-0.256472379327736,-0.256472379327736
"SPARC",-0.726838995362574,-1.1218919114687,-1.10690993482912,-0.807643901115184,-0.970672634227365,-1.07569166338045
"SPARCL1",-0.435486081723736,-0.506510666292186,-0.508096111596393,-0.412597513206321,-0.45888647767519,-0.506621709775935
"SPC25",-0.303385856710156,-0.227862788350765,-0.180556333248955,-0.249174160557212,-0.186451899485402,-0.231601913507813
"SPDL1",0.734762411617393,-0.202992527964538,-0.0221096310555268,0.0266433521950216,-0.360112433049215,-0.162711987402405
"SPECC1",-0.333349217554712,-0.0886634649469216,-0.144657481776996,-0.283073105466318,-0.149058713904288,-0.333349217554712
"SPIB",-0.0953581628697651,-0.0953581628697651,-0.0789177838947549,-0.0629718140653087,-0.0953581628697651,-0.0953581628697651
"SPINK2",-0.104809852439837,-0.104809852439837,-0.0788076244834817,0.12889825601312,-0.104809852439837,-0.104809852439837
"SPINT2",0.560348122881411,0.848322715225186,1.08745704541806,0.901953499037039,1.07958627278531,0.732039274774446
"SPON1",-0.37921218818225,-0.22319884819343,0.0984632799361708,-0.116395839765004,-0.0861840451301676,-0.110531072939607
"SPRR1A",-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108
"SPRR3",-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481
"SPTA1",-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.153124100189849,-0.0885206591751227,-0.153124100189849
"SRGAP2-AS1",-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608
"SRRM4",0.536527431427563,0.0550816977205496,0.356200700886671,0.203948863130641,0.0297324626724019,0.481360244651408
"SRSF8",-0.155227630609991,0.259605146844425,0.549689412153398,0.164329796205191,0.09501180865979,-0.192110308029004
"SSH1",0.106714360948596,-0.135943466667202,-0.126662461960403,-0.111030361770579,0.231389623080561,-0.24337766268164
"SSR4",-0.0268023166357341,0.269527116009114,0.361004393675465,0.292686396237597,0.103748353698918,-0.0635554362409599
"SSTR2",-0.242755273823088,-0.242755273823088,-0.0714171599650592,-0.0785866058358787,0.0895873830900264,-0.242755273823088
"SSTR5-AS1",-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.0649394061449977,-0.112025898891908
"SSUH2",-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782,-0.0845436616818782
"STAB1",-0.263579571470103,-0.194765514958319,-0.235297762213095,-0.188634526882563,-0.263579571470103,-0.154980965047905
"STAM-AS1",-0.194223469079005,-0.194223469079005,0.387036110373173,-0.194223469079005,-0.00894720402511976,-0.194223469079005
"STARD9",-0.160591753929013,-0.160591753929013,0.140257760461864,-0.113327297426668,0.0913065424751509,-0.160591753929013
"STC1",-0.102315363636056,-0.0844468305618553,0.233498770866333,-0.00684327585448007,0.0339360534512369,-0.273876067164765
"STK17B",-0.520302940660198,-0.422151995108819,-0.301283698799243,0.00281677499442207,-0.348870205453555,-0.197319609617922
"STK31",-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986
"STKLD1",0.989737206804193,0.0398575484815059,-0.00631383056201548,0.210195264239083,-0.0715282758038396,-0.107625410902236
"STMN2",0.875421200926548,0.193308155226334,0.0659303050401127,-0.0913215184303985,-0.240504993270131,-0.457841138587421
"STMN4",3.47220732040809,1.45408199439448,1.78209545320545,1.62704211913338,1.20028039688841,0.741964142461571
"STMND1",-0.164167040086575,-0.164167040086575,-0.0783597051878889,0.19426660257309,-0.135663895885931,-0.164167040086575
"STOML3",-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236
"STPG2-AS1",-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,0.0111184447814603,-0.0667788683747432,-0.0667788683747432
"STRC",-0.118997881277684,0.135543132439364,-0.0554589959638308,-0.118997881277684,-0.118997881277684,-0.118997881277684
"STX11",-0.26558237550279,-0.26558237550279,-0.0986890936795607,-0.136431752579936,-0.171717038403981,-0.170634463991003
"STX2",0.0710972979431366,0.187088035377612,0.347673714621554,0.111261073651786,0.37831030322896,-0.108235255532649
"STXBP6",-0.139870792866139,-0.139870792866139,-0.139870792866139,-0.128189628390889,-0.139870792866139,-0.139870792866139
"STYX",0.98982427984088,-0.32974510220971,-0.0621102335779528,-0.0908808088301376,0.0209704853933003,0.351123418347902
"SUCNR1",-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0316107033006349,-0.0531172939069697,-0.0531172939069697
"SULF1",-0.416102534886252,-0.461416387508146,-0.367645904253261,-0.481474149168643,-0.429760240669942,-0.434944743413596
"SULT1B1",-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0509980612136324,-0.0643754569142899,-0.0643754569142899
"SULT1E1",-0.29020186232126,-0.642748807420094,-0.653047649252302,-0.648615050752452,-0.65927977628743,-0.595753442290457
"SUSD3",0.163194770949102,-0.202369238336844,-0.211223979291739,-0.220700772781428,-0.232031569597317,-0.235461442952144
"SV2C",-0.157800735922122,-0.157800735922122,-0.101412212685739,0.150589188304701,-0.134431745592077,-0.157800735922122
"SYK",-0.312297048280488,-0.283353847073134,-0.172645744963384,-0.106189567918535,-0.292125517618907,-0.312297048280488
"SYNGR1",0.930428840876903,-0.363008265130639,-0.131229095028567,-0.396794660300614,-0.406039688854631,-0.136683934369475
"SYNPO2",-0.393541477783353,-0.420756256892208,-0.451770921627214,-0.415293471978479,-0.414573023597193,-0.462523747848555
"SYT10",2.28146383499412,0.545952181976173,0.821511205725161,1.25379208146044,0.347498110366783,0.708352646488432
"SYT2",0.576621330099599,-0.0708604375987746,0.0340720433471841,-0.0708604375987746,0.311905387959175,-0.0708604375987746
"TAAR5",-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572
"TAC1",3.27830023969158,0.834045781397611,0.10076944390942,0.222982166824118,0.421577841560503,-0.0825496404626281
"TAC4",-0.215919713038141,0.104870297069495,-0.165516781908495,-0.0820459005549431,-0.174132332009,-0.215919713038141
"TACC3",0.0299535961519948,-0.342535360547114,-0.240878546622891,-0.330867846433628,-0.341606539900421,-0.139003339574133
"TACSTD2",-0.162085421743201,-0.162085421743201,-0.162085421743201,-0.162085421743201,-0.162085421743201,-0.0471995351613689
"TAGAP",-0.101134931637435,-0.179252931536618,-0.18731589675937,-0.228771314224239,-0.158455425830378,-0.258691940947305
"TAGLN",-0.192660624570029,-0.152929589777957,-0.273883057014563,-0.26684657130199,-0.323768013342532,-0.154170521962732
"TAGLN2",0.643045698616431,0.361040703094402,0.281629455397114,-0.377395888728019,0.296475466125254,-0.305409156177717
"TAGLN3",2.24732935180018,1.84020709594804,2.39343812080835,2.01504442016869,1.78061625792288,1.52293528782023
"TAL1",-0.163784728911377,-0.163784728911377,-0.14749135906503,-0.163784728911377,-0.127495330500735,-0.163784728911377
"TAS2R30",-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374
"TBX19",-0.312756526526052,-0.217495636362115,-0.0763927591429017,-0.133807725748488,-0.294525293935047,-0.312756526526052
"TBX21",-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298
"TBX3",-0.459517322166893,-0.552785312280061,-0.305671714356942,-0.422821575883971,-0.515440708878148,-0.552785312280061
"TBXAS1",-0.265678885800137,-0.0873174092933692,-0.248759242849699,-0.240939987430723,-0.173571137250343,-0.209819704321756
"TCEAL6",1.6885587689332,0.826977017922188,1.20204738641246,1.2012142143104,0.404482858751813,1.20233083826792
"TCF21",-0.436237954709927,-0.451893913472111,-0.479301316571001,-0.424697612500179,-0.476627557697382,-0.497612946230266
"TCHH",-0.11071780408337,-0.11071780408337,-0.103780326353027,-0.0109910668816335,-0.11071780408337,-0.11071780408337
"TCL1A",-0.0455834617000518,-0.0455834617000518,0.0121999859905038,-0.0455834617000518,-0.0455834617000518,-0.0455834617000518
"TDGF1",-0.0786635097159782,-0.0786635097159782,-0.0786635097159782,-0.0786635097159782,-0.0786635097159782,-0.0786635097159782
"TDO2",-0.151541518631452,-0.0780192344504101,-0.151541518631452,-0.0912137674166789,-0.133916227243331,-0.151541518631452
"TDRD12",-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072
"TDRD9",-0.517949136760583,-0.210541245175699,0.0625039520137217,-0.231758492578664,-0.199721760977947,-0.452584157302053
"TERT",-0.0523507853888054,-0.0523507853888054,-0.0523507853888054,-0.0523507853888054,-0.0523507853888054,-0.0523507853888054
"TESPA1",-0.0880053567062525,-0.0880053567062525,-0.0222723888114821,-0.0880053567062525,0.0113714489976451,0.0219821585272811
"TEX14",-0.146442453702608,0.775961405724902,-0.146442453702608,-0.146442453702608,-0.0776186485298598,-0.146442453702608
"TEX15",-0.0939810845210883,0.177223528943626,-0.0430657240070701,0.116952887130512,-0.0939810845210883,-0.0939810845210883
"F3",-0.115932617959697,-0.115932617959697,-0.110087848581525,-0.0911741412313725,-0.101414371909062,-0.115932617959697
"TFAP2B",-0.410320355247504,-0.34144658277836,-0.404529646866001,-0.385860462748928,-0.351897483476776,-0.410320355247504
"TFAP2D",-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606
"TFF3",-0.121271629013987,-0.121271629013987,-0.121271629013987,0.0518239243960632,-0.121271629013987,0.0835720227665145
"TFPI",-0.360698808959944,-0.496554071582613,-0.525308604840153,-0.497448660721544,-0.520010536107297,-0.529792997342636
"TFPI2",0.339262294905719,0.209785072988877,0.726382739214772,0.929070100912702,-0.13564677018054,0.242520717051113
"TFRC",0.198245346064606,0.148666579403794,-0.197291046127157,0.0311755694339113,0.616955638609598,0.170540458492345
"TG",0.727592574142526,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329
"TGFBI",-0.483570377776242,-0.638594164483545,-0.671064226247923,-0.635215629883013,-0.706808330967659,-0.732023741674062
"TGFBR3L",-0.242461996841135,-0.36890972159298,-0.0125467267688095,0.0716848490657291,0.0258399537717723,-0.253666621717517
"TGM2",-0.22346291503999,-0.56596954500251,-0.588479115371987,-0.554728378531614,-0.567494080064327,-0.552429532280894
"THBD",-0.229328189450213,-0.20257910041769,-0.218150867564363,-0.0394359154812593,-0.229328189450213,-0.116935179130984
"THBS2",-0.247859531920553,0.0826772133341259,-0.203732403504893,-0.203569652224605,-0.247859531920553,0.0209845564914915
"THBS4",-0.300810622978756,-0.192864479892338,-0.0724153861031885,0.0577647757357096,0.0295433494686956,-0.0799945671339087
"THEM5",-0.0555982701262567,-0.0555982701262567,-0.0146742357700937,0.249116828968478,-0.0555982701262567,-0.0555982701262567
"THEMIS2",-0.00671332372494297,-0.242963844216239,-0.185479347031417,-0.21320489068656,-0.23516576904756,0.017678546260377
"THSD4",1.50056763627582,0.75172973642804,0.159491048710512,0.0567102113797524,-0.145209366288121,-0.213111077495502
"THSD4-AS2",-0.0411321947675031,0.198722324814537,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031
"THSD7A",-0.298539529539982,-0.0259474961649246,0.789458863627393,0.961898048153885,-0.0570322692086074,0.283237651469391
"THY1",0.135283107646892,0.47576421903732,0.3532148025267,0.124535130076731,0.240759397479289,-0.460953622174125
"TIAM1",-0.238486535497202,-0.0642714625475363,0.323286643715371,0.214675864186512,-0.255482103627185,-0.280520857307887
"TIGD5",-0.143764874276002,0.239244574305128,-0.0823717035332644,-0.0938540860959154,-0.143764874276002,-0.143764874276002
"TIGIT",-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438
"TIMP1",-0.4863688972409,-0.322344197155288,-0.0679033586475636,-0.176291129683884,-0.702250525831466,-0.456211394646759
"TIMP3",-0.286447369443361,-0.483810615147673,-0.48664923382252,-0.53659605494696,-0.56729139248612,-0.58821131513273
"TK1",-0.292828560665384,-0.292828560665384,-0.190252098384422,-0.244291673927852,-0.279340635537181,-0.292828560665384
"TLR4",-0.227553597618638,-0.227553597618638,-0.192509856331163,-0.175777031867233,-0.227553597618638,-0.227553597618638
"TLR7",-0.134676285110967,-0.134676285110967,-0.107657325039832,-0.134676285110967,-0.134676285110967,0.0367216059130926
"TM4SF1",-0.295965629692932,-0.235646385113104,-0.284732316858108,-0.12013586693006,-0.281669560644952,-0.0716235245995434
"TM4SF18",-0.189144518448212,-0.189144518448212,-0.17958640098972,-0.0978525005088569,-0.189144518448212,-0.189144518448212
"TMCC2",-0.271717496941826,-0.0125185620927179,-0.144548880103202,-0.225414359180068,0.094858016943703,-0.21456902723431
"TMED3",0.364498007947036,0.35784686718843,0.396638519824389,-0.0204477051953523,0.174156571053922,0.12174493323894
"TMEM176B",-0.526943963822865,-0.439349092622544,-0.196975223815562,-0.37823487614384,-0.253938445809781,0.142387357808338
"TMEM190",-0.370858886700651,0.136894888720228,-0.0954426636805141,-0.125169310703151,-0.224216902607839,-0.098739719316312
"TMEM211",-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391
"TMEM225",-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515
"TMEM233",-0.068827165459496,-0.068827165459496,0.11424241936704,0.236288809251398,-0.068827165459496,-0.068827165459496
"TMEM236",-0.0646416265997143,-0.0646416265997143,-0.0646416265997143,0.0568079309308105,-0.0646416265997143,-0.0646416265997143
"TMEM52B",-0.1535747268796,-0.1535747268796,-0.00376430337463913,-0.143510348161032,-0.1535747268796,-0.1535747268796
"TMEM86B",-0.16321513853408,-0.102300376179245,-0.0614542726818536,-0.16321513853408,0.0533624064253314,-0.16321513853408
"TMEM88",-0.233562240642912,-0.233562240642912,-0.231791394755823,-0.0718356121236641,-0.233562240642912,-0.233562240642912
"TMIGD3",-0.135923241671943,-0.135923241671943,-0.135923241671943,-0.135923241671943,-0.135923241671943,-0.135923241671943
"TMPRSS12",-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458
"TMPRSS13",-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578
"TMSB15A",0.832011892270267,-0.305306697592249,-0.234961993820362,-0.338200629644959,-0.18389176582109,-0.295409993830734
"TNF",0.504637603060411,-0.308175431434067,-0.221161283652626,-0.226451747694988,-0.279959233665457,-0.142958930498655
"TNFAIP2",-0.295666858837708,-0.295666858837708,-0.16965037404777,-0.236966556120572,-0.295666858837708,-0.264620800217499
"TNFAIP3",-0.270797348294354,-0.336142212149078,-0.313717007777697,-0.200263460489168,-0.392640642892817,-0.279059107985181
"TNFAIP6",-0.111548630119293,-0.111548630119293,-0.0570715588475167,-0.0321395823349295,-0.111548630119293,-0.111548630119293
"TNFAIP8L2",0.0571674781770003,-0.153187289476756,-0.128140136619689,-0.153187289476756,-0.0890818235427596,-0.153187289476756
"TNFRSF12A",-0.47662441289808,-0.309159423496642,0.150311397863988,0.233911237469466,-0.0733275776094178,0.0596268592002215
"TNFRSF1B",-0.231645514998493,-0.333167803770815,-0.259439238883242,-0.274489126778616,-0.28516146932783,-0.333167803770815
"TNFRSF4",-0.116510236885602,-0.0679486271799199,-0.116510236885602,-0.0816632791846189,-0.116510236885602,-0.116510236885602
"TNFRSF8",-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.000729144150574924,-0.0517567316990711,-0.0517567316990711
"TNFSF10",-0.256047780806787,-0.128084487033811,-0.204517967968547,-0.175495488255594,-0.256047780806787,-0.256047780806787
"TNFSF13B",-0.0219215756082139,-0.2099960889374,-0.144931213615587,-0.183278230510004,-0.2099960889374,-0.154304373880515
"TNFSF14",-0.0900779584309284,0.0263436715235512,-0.084351629124806,-0.0900779584309284,-0.0900779584309284,-0.0900779584309284
"TNIP3",-0.0673382163713826,-0.0673382163713826,0.0138598942449357,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826
