"","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"RHO",-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,0.357829513320752,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702
"RHOV",-0.113752861901192,-0.113752861901192,-0.113752861901192,2.21515063071884,-0.113752861901192,-0.113752861901192,-0.113752861901192,-0.113752861901192,-0.0933444459565393,-0.0969463488339749,-0.113752861901192,-0.113752861901192
"RHPN1-AS1",-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,-0.0970677897711835,0.0592375759857921,-0.0826422887032029,-0.0970677897711835,-0.0970677897711835
"RILPL2",-0.378349285747249,-0.359239624376217,-0.432805136810409,-0.432805136810409,-0.370680146559657,-0.1635838514678,-0.363545784941106,-0.309445213163271,-0.165730857423713,-0.0896586458511537,0.281862633316344,-0.0418393008713163
"RNASE2",-0.112507370506037,-0.112507370506037,-0.112507370506037,-0.112507370506037,-0.0184284168021781,-0.112507370506037,-0.112507370506037,-0.112507370506037,-0.0983423525406658,-0.112507370506037,-0.112507370506037,-0.112507370506037
"RNASE6",-0.269746324749122,-0.254919688495895,-0.246355375974512,-0.0755450344259337,-0.225048088400103,-0.269746324749122,-0.269746324749122,-0.225338011995773,-0.220465374325448,-0.237676431006221,-0.221076558206155,-0.247918272173183
"RNASEH2A",0.192606367347109,0.189383738499647,-0.313756991157267,-0.486760867430958,-0.486760867430958,-0.486760867430958,-0.235845291905673,-0.180354890339793,-0.194919009108926,-0.332666744605403,-0.138410566773485,-0.182959143796935
"RNASET2",-0.387937921908882,-0.516230408353263,-0.180614872652423,-0.253510135143836,-0.464910436268672,-0.629634790571867,-0.499993638870771,-0.207355616275729,-0.194748173208089,-0.224257870568518,-0.0478775013402874,-0.099496505555746
"RNF149",-0.395743867224158,-0.229804278809138,-0.10518003825377,-0.106480674398529,0.738659377786081,0.546384949194409,-0.25348990312964,0.349229651789291,-0.0182369564685911,-0.290284488247587,0.848094591270675,-0.255134273304624
"ROBO4",-0.0313372000469955,-0.142260959802394,-0.142260959802394,-0.142260959802394,-0.142260959802394,-0.142260959802394,-0.142260959802394,-0.142260959802394,-0.111648950868279,-0.10276146429916,-0.142260959802394,-0.131657053759591
"RPA4",-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.0560726052410051,-0.031771264469716,-0.0560726052410051,-0.0560726052410051
"RPGR",-0.381772856235335,-0.128225378433494,-0.359274734696635,0.795861294147205,0.501013864936357,-0.134044206396152,-0.184518928909383,-0.257667743282413,-0.178604242243448,-0.120915242136798,-0.117892145785339,-0.239903668154018
"RPL13P5",-0.159226885379208,-0.22430182218845,-0.108436170342914,-0.22430182218845,0.230997665039685,0.169099322518473,0.588706821062464,-0.22430182218845,0.00330438789207271,-0.217941832242708,0.248974109258336,-0.189051692839202
"RPSAP52",0.862826823271192,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,0.335682216921453
"RRAD",-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.0867945442746528,-0.132968701047422,0.38743453316334
"RSPO3",-0.295449930079471,-0.397810245600286,-0.297504149375554,-0.397810245600286,-0.381515416944269,0.0424165376716826,-0.363447577110239,-0.397810245600286,-0.351219181392782,-0.377960883009795,-0.383144604133232,-0.3776999441608
"RTN1",1.70231530562053,1.56712723045626,2.54348424322592,1.67733109763507,1.4494636376951,1.90935362878557,0.896896569020107,2.18662451483922,1.88235827705003,1.22725791177941,2.25588972932951,1.60999852518232
"RTN4RL1",0.0115635054547417,-0.0375729624615587,-0.107487301488212,-0.107487301488212,-0.107487301488212,-0.107487301488212,0.833696487300869,1.12369621489236,0.135835477614358,0.141306315916368,0.454364543164295,0.505924149557963
"RTP4",-0.0519046437414177,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772
"RUNX3",-0.182651974477164,-0.182651974477164,-0.182651974477164,-0.182651974477164,-0.182651974477164,-0.0921967222448094,-0.182651974477164,-0.182651974477164,-0.171729373488777,-0.133510107127317,-0.142355852109206,-0.14774852021549
"S100A10",-0.334012413160053,-0.45678753427061,-0.40336786025104,-0.542027533157661,-0.427657087918346,-0.315327961319645,-0.467538180784426,-0.433702856664275,-0.462216874655129,-0.415556105605693,-0.422468690919595,-0.266400330506037
"S100A11",-0.897567307674316,-1.13224364582696,-0.86221319493954,-1.04749078969151,-1.15747405502597,-0.988335917677755,-0.933647799490726,-0.843856420553366,-0.999689979612063,-0.808666030593265,-0.962370251988052,-0.900021570216082
"S100A12",-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.0987382291913236,-0.0905134299352874,-0.10363875272108,-0.10363875272108
"S100A2",-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.0448351529069818,0.330950277875689
"S100A4",-0.345631775943977,-0.393656903521185,-0.369755306078141,-0.021558613476037,-0.407708339075378,-0.250652554717278,-0.260939055167562,-0.285143577515247,-0.268938079940958,-0.294080968236307,-0.254673525191254,-0.306756349579581
"S100A6",-0.397930925087808,-0.182621811328234,-0.690884120591255,0.0201264893186573,-0.258725102596251,0.26442948856892,0.349278996844441,0.56481752840591,0.414313641673884,-0.142794094831807,0.395192269840399,0.722218212150231
"S100A8",-0.285807042280934,-0.242557885927389,-0.285807042280934,0.417317357854173,-0.234220431443709,-0.248859243727691,-0.0754213413070283,-0.150994207988675,-0.125169520639817,-0.20656618854652,-0.118251664492376,-0.270483257130835
"S100B",-0.226408047800501,-0.132459328646789,0.0782242186585055,-0.226408047800501,0.0650335615264753,-0.176447738920891,-0.212775584141721,0.499804465863946,0.0304159798594128,0.0092115348079712,0.231194321405315,0.402877400563561
"S100P",-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.119016066829264,-0.00548257221555205,-0.0900788788179113,-0.128193345597059
"S1PR1",-0.266445522410275,-0.266445522410275,-0.237262335875528,-0.18215692297808,-0.266445522410275,-0.266445522410275,-0.245560649516522,-0.266445522410275,-0.164141761106852,-0.26134009510286,-0.108456327819778,-0.266445522410275
"S1PR4",-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0452572897213652,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.00755867002687483,-0.0984292324439552
"SAA1",-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0503941566585175,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198
"SAMSN1",-0.217158767335687,-0.26645429705086,-0.26645429705086,-0.26645429705086,-0.218533514536945,-0.26645429705086,-0.244260601004075,-0.26645429705086,-0.26645429705086,-0.236589428571003,-0.259392181718455,-0.254636541804804
"SBNO2",-0.212736348659215,0.0666666926208423,-0.212736348659215,-0.212736348659215,-0.212736348659215,-0.161650252887442,-0.150290469277295,-0.212736348659215,-0.0703803133187641,-0.14364678273344,-0.0172835791697499,0.171131249877566
"SCAMP5",0.110905134519797,0.21047338488259,0.298190823395282,0.0202332178401619,0.945904788708738,0.190244849518317,0.312570530659384,2.59147850683309,0.225803594928953,0.363247363190267,0.233074447569006,0.759542040572079
"SCARA5",-0.303811017721283,-0.33115806088695,-0.33115806088695,-0.33115806088695,-0.284559059901049,-0.234170519380778,-0.33115806088695,-0.279193985923965,-0.33115806088695,-0.311220636302467,-0.33115806088695,-0.33115806088695
"SCARNA10",-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,0.0968372819520955,-0.052694294664923,-0.052694294664923,-0.052694294664923
"SCARNA21",0.836724591403976,-0.00466606282688715,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,0.135809890945335
"SCARNA9L",-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475
"SCG2",1.59362480374338,1.68053741133856,1.84495215484856,1.50942135648538,1.99650409422565,1.88305759932852,1.94298697622725,1.51814085605904,2.00171207963914,1.81432537432572,2.01162105996093,2.06188023036821
"SGCG",1.50043856868431,1.38725655614471,1.25927476740572,0.802412214116579,0.655220565606035,1.33532346435451,1.32483915493815,1.27431879251096,1.39622773787077,1.43514874407256,1.48355257641654,1.7068214325673
"SCG5",1.03551459279827,1.0136482495054,0.888445581300498,0.917199785586509,1.11675247290303,0.712924160256572,0.852461696708547,0.505512700519318,1.12921942429791,1.27028489344952,1.24655230333284,1.23380953732006
"SCGB2A1",0.678175963561295,0.0845753364022597,1.30188868278521,-0.346785707969399,0.720884435230675,1.08481622383767,0.914935503511548,1.11279189201798,0.713485616995171,0.699045939638783,1.07093404304976,0.925977852621958
"SCGB3A1",-0.160536679283772,-0.037443315640436,-0.205229210788122,-0.0977540630724437,-0.113323957260957,0.578318236686052,-0.205229210788122,-0.205229210788122,0.285042666207213,-0.0454738535067925,-0.194754354212795,-0.0538444978445204
"SCIMP",-0.179253142274198,-0.179253142274198,-0.179253142274198,-0.179253142274198,-0.0869391877904691,-0.179253142274198,-0.179253142274198,-0.179253142274198,-0.163944693154254,-0.169792450301818,-0.166523130373493,-0.179253142274198
"SCIN",-0.184208961937757,-0.184208961937757,-0.184208961937757,-0.184208961937757,-0.184208961937757,-0.0448692573855243,-0.184208961937757,-0.184208961937757,-0.171396245317254,0.0314358369713972,-0.168169103898955,-0.184208961937757
"SCN3A",0.940926273094331,0.486304324854596,0.524096654861167,-0.326591287396495,0.212758955139765,0.429042522335933,-0.0313509667594487,1.09945145951396,0.686938447460596,0.290963116743077,1.0505487111849,0.980986628525376
"SCN4B",-0.121913583951689,-0.121913583951689,-0.121913583951689,-0.121913583951689,0.0366668868619257,-0.121913583951689,-0.121913583951689,-0.121913583951689,-0.107788944157899,0.0521918167076398,-0.0487926469215322,-0.121913583951689
"SCNN1B",-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0673839516286951,-0.0418716850571951,-0.0792227398212193,-0.0792227398212193
"SCNN1G",-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.0523413337022449,-0.110009788166029,0.115565093414079,-0.110009788166029,-0.110009788166029,-0.110009788166029
"SCRG1",-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.0670925759571982,-0.0963471553331553,-0.111000400551718
"SCT",-0.00243522818375451,-0.190787607856514,-0.190787607856514,-0.0128940740732098,-0.190787607856514,-0.190787607856514,-0.190787607856514,-0.190787607856514,-0.0152276993211936,-0.190787607856514,-0.150588098980086,-0.159127674502379
"SDF2L1",0.100877460056557,0.298066314674694,0.0135846952464753,0.0300579195086095,1.08420154587899,0.0792737382756096,0.69813150306689,0.561221424655634,0.799737322002832,0.948303335130005,0.892401516240767,0.183402888576172
"CAVIN2",-0.173133293462937,-0.226815579375106,-0.226815579375106,-0.226815579375106,-0.226815579375106,-0.127241345374164,-0.111379906664287,-0.226815579375106,-0.200868531278306,-0.14220938743951,-0.017227268008243,-0.21979708516618
"SEC11C",0.314365200314997,0.749332842480251,0.660788198208772,0.123787613468557,0.905127262523714,0.979806058752016,0.762047141449753,-0.161604724137482,0.799942149360252,0.641025997791635,0.971865123966668,0.645723827987322
"SECTM1",-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.0775440120738638,-0.154051008652649,-0.154051008652649,-0.116540974302282,-0.128164975552389,-0.154051008652649,-0.154051008652649
"SELE",-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393
"SELENBP1",-0.284077637532945,-0.328486213473984,-0.216111491955056,-0.37249634329977,-0.342063376563746,-0.313263337578988,-0.37249634329977,-0.34226077216285,-0.343172303075997,-0.321785080205399,-0.17868595904729,-0.351002913098075
"SELL",-0.261398932656167,-0.261398932656167,-0.261398932656167,-0.261398932656167,-0.261398932656167,-0.211847511182961,-0.261398932656167,-0.0782643453958828,-0.191424712191023,-0.247318970647914,-0.138705192451112,-0.229762931503048
"SELENOM",-0.163903162875186,0.151344399129883,-0.174783081429301,-0.0526668781883107,0.405628573424703,0.746445500179474,0.631956069064776,0.347308091978288,1.05858219134764,0.766993387489005,1.07527411289955,1.13120328658242
"SELPLG",-0.18378322980231,-0.18378322980231,-0.0487622398864473,-0.18378322980231,-0.18378322980231,-0.18378322980231,-0.18378322980231,0.139229213975992,-0.142485462389138,-0.166666581753047,-0.0985186193137612,-0.00908880796580925
"SELENOV",-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,0.0147011317865081,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331,-0.0815585279920331
"SEMA3C",-0.096076864639481,-0.179190146244916,-0.179190146244916,-0.0241940041690273,-0.179190146244916,-0.179190146244916,-0.179190146244916,-0.179190146244916,-0.179190146244916,-0.118881417108621,-0.179190146244916,-0.179190146244916
"SERPINA1",-0.203461258973694,-0.172942761998951,-0.203461258973694,-0.203461258973694,-0.103852952408777,-0.176292132406964,-0.132249984837988,-0.203461258973694,-0.142794311342424,-0.151900856364804,-0.186460107677859,-0.176701228633379
"SERPINA3",-0.128632834604986,-0.128632834604986,-0.128632834604986,0.0189730188852673,-0.128632834604986,-0.128632834604986,-0.128632834604986,-0.128632834604986,-0.0540251016915488,-0.128632834604986,-0.128632834604986,-0.100161220987245
"SERPINA5",-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,0.017780120298974,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125
"SERPINB1",-0.252651655584613,-0.532602781088259,-0.278819458277576,0.8646366040099,0.12353285049552,-0.0527272315494314,-0.277506514735896,0.56648350154567,0.180174829179416,0.132791764719431,0.701253869866219,0.737985259786064
"SERPINB2",0.0214801371153078,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.053349263483152,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472
"SERPIND1",-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,0.0172119793171124,0.386954835724842,-0.0459168484386775,-0.0459168484386775
"SERPINE1",-0.215840699028977,-0.195137192792524,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.182836565161097,-0.215840699028977,-0.17598101229196,-0.0144611708229214,-0.215840699028977,-0.068481693988103
"SERPINE2",0.0667391640181215,-0.272783534354547,-0.554918300234482,-0.27767102479974,-0.554918300234482,-0.297415291558258,-0.476927837793561,-0.413671607999944,-0.408965455510639,-0.468317027913596,-0.234214476340606,-0.355700475473361
"SERPINF1",0.291063146375235,-0.0735009697255491,-0.484564701190713,0.0323697066889194,-0.221864151315422,-0.44225676625352,-0.645049085584522,-0.511665226259729,-0.410874990520995,-0.418186929004603,-0.441028198330587,-0.353828413726896
"SERPINF2",-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0284943533821075,-0.0639565766326576,-0.0639565766326576
"SERPING1",-0.32852086732377,-0.606506027108801,-0.579131853524505,-0.57528186616316,-0.387417924038229,-0.592814161027214,-0.473249713055548,-0.616426160018885,-0.512460607102363,-0.447063224542247,-0.575682342880917,-0.534586652339414
"SERPINI1",0.171087043409162,-0.0894688813127324,-0.13103146477058,-0.157608281561432,-0.117512437858796,0.144812129895857,0.140083047090777,0.0614478101512121,0.264953630602807,-0.377609088690171,0.972448684109654,0.522369281302299
"SEZ6L",-0.167368312352702,-0.241540200248379,-0.241540200248379,-0.241540200248379,-0.241540200248379,-0.142454605341846,-0.241540200248379,0.884441721706838,-0.0924870508070329,-0.232330842334296,-0.114984190882379,-0.0255565463479984
"SFRP1",-0.354275339816295,-0.373181360532383,-0.389002378273818,-0.389002378273818,-0.389002378273818,-0.389002378273818,-0.317634401655333,-0.354219917427392,-0.362525633885098,-0.314071788556901,-0.367568962277631,-0.389002378273818
"SFRP2",-0.263792959915892,-0.311648710479026,-0.39559554666091,-0.39559554666091,-0.255216236706957,-0.320482377100834,-0.301815902889022,-0.196803919771292,-0.282500856354046,-0.273723535674075,-0.292809211013097,-0.290365780328874
"SFRP4",0.0277053073490679,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.0166595560293622,-0.104722381953325,-0.104722381953325,1.11920110653235,-0.0550522010344561,-0.104722381953325,-0.104722381953325,-0.104722381953325
"SGCA",-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,0.0326274145679596,-0.0376344404494499,0.0125206515159537,-0.0376344404494499
"SGK1",-0.53066606248358,-0.550804579279104,-0.206850694173895,-0.548006373286744,-0.360082779526094,-0.583831482565808,-0.54278819737515,-0.478466796173774,-0.534464543605281,-0.266524998174778,-0.443031819702536,-0.525983117717034
"SGO2",0.15256633806724,-0.255333359481501,-0.255333359481501,-0.255333359481501,-0.255333359481501,-0.226049289539408,-0.255333359481501,-0.19152129351998,-0.212470512520624,-0.152339879890859,-0.241841239117656,-0.24955006351826
"SH2D1A",-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.0150331334238953,-0.100435444982751,-0.0984237845199768,-0.100435444982751,-0.0281090578043068,-0.100435444982751
"SH2D1B",-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0251276838177174,-0.0538614286709236
"SH2D3A",-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904,-0.124937971563904,0.454423937499742,-0.124937971563904,-0.124937971563904,0.116232254647674,0.0299490506580799,0.0953889300690782,0.195257417875247
"SH2D6",-0.0876686805366053,-0.00224465472240994,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053,-0.0790686734027508,-0.0876686805366053,-0.0876686805366053,0.152947043025278
"SH3BP1",-0.0673379154950257,-0.0518433059213187,-0.192572808248087,0.763633032459232,-0.192572808248087,-0.192572808248087,-0.192572808248087,-0.192572808248087,-0.173187183845962,-0.112468281251837,-0.192572808248087,-0.0663141043829996
"SH3BP5",-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,0.157780404296651,-0.0955336206351618,-0.0853807099959187,0.177318639382005,-0.0955336206351618,0.263427726139197
"SHCBP1",-0.195970652614739,-0.0693228977765615,-0.195970652614739,-0.195970652614739,0.0554933954440555,-0.195970652614739,-0.0990178330130939,-0.195970652614739,0.00468261259799914,-0.125254810711827,-0.195970652614739,-0.195970652614739
"SIAH3",-0.0570114452004616,0.171908792550579,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,0.35313357215783,-0.0570114452004616,-0.0570114452004616,-0.00700233701342528,-0.0570114452004616,0.172453192897431
"SIGLEC1",-0.170259552096128,-0.170259552096128,0.0551318043871328,-0.170259552096128,-0.12127715972427,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.108558441332053,-0.157649940753361,-0.159574285424754,-0.149947405703263
"SIGLEC17P",-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0367392918973645,-0.0389885855264149,-0.0579398651829797,-0.0579398651829797
"SIRPB1",-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742
"SIRT7",-0.124413520659956,0.594236801281562,-0.00996439181929601,0.0355058337227212,-0.220248101872951,-0.220248101872951,-0.189331860479366,-0.220248101872951,-0.0367417727367285,0.286704075420949,0.10464819992615,0.178732142240576
"SKAP2",-0.129461790191852,-0.291044771143762,-0.208506788554113,-0.291044771143762,-0.230798891435557,-0.00798429259668709,0.235644385455101,0.376707644945114,-0.130718848373532,-0.0670450438983742,-0.0845238738055839,-0.120324489075144
"SLA2",0.0610732164633322,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,0.649702283294951,-0.0695513872208214
"SLAMF1",-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955
"SLAMF7",-0.128389944549886,-0.128389944549886,0.00267137569595177,-0.128389944549886,-0.128389944549886,-0.128389944549886,-0.104720576899075,-0.128389944549886,-0.105033156089181,-0.114825085309156,-0.115736778777567,-0.105173539779468
"SLAMF8",-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,0.0298730287486609,-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.10139226827904,-0.0914188403073028,-0.110411829595378,-0.110411829595378
"SLAMF9",0.867570210617919,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,0.671875286559731,-0.0456727683202894
"SLC11A1",0.332074418824175,-0.192986614510599,-0.0871696983463315,0.47864535769055,-0.265421757836574,-0.0920866424454575,0.126807414462218,-0.265421757836574,-0.066903223303914,-0.0113595710098414,-0.242045558804681,-0.138586976070828
"SLC14A1",-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.142775442203926,-0.0430843367180018,-0.0852599795629417,-0.105535006305611
"SLC16A12",-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.144769308993495,-0.0522640247122811,-0.0554211225407982,-0.144769308993495,-0.144769308993495
"SLC18A3",-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606
"SLC1A3",-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.131937895880991,-0.221450973299935,-0.199387333322932,-0.212318855691736,-0.179936687826759,-0.194931624995701
"SLC1A7",-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131
"SLC22A4",-0.121286936105209,-0.128561790519779,-0.164839703107769,0.269500747599697,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.164839703107769,-0.0349126942357636,-0.0322371949299213,-0.114678181521538,-0.164839703107769
"SLC25A37",-0.245656693399149,-0.11406218557353,-0.315053240520259,0.0585539938741078,-0.25077237936861,-0.321426640638052,-0.292349076572195,-0.344498686952016,-0.172599951874653,-0.322508201826073,-0.247040205673998,-0.140150358727294
"SLC25A39",0.567108141255003,0.369960435030012,0.0858607210573817,-0.171104374938583,-0.215789634787142,0.031819353707769,0.258102131255101,-0.0314503591330565,0.202941469614722,-0.204538681646912,0.165318984812462,-0.0499271667313838
"SLC25A45",0.333625046119311,-0.310931171093367,-0.0373701734790991,0.196855933666666,-0.310931171093367,0.0604950408614991,-0.251389029700451,0.28006392828161,-0.00253661719337259,0.347889087551558,0.294256224579874,0.0550065149713958
"SLC25A53",0.154996578251562,-0.168724631091591,-0.168724631091591,0.0157860764437176,-0.168724631091591,-0.168724631091591,-0.0702190275077676,-0.168724631091591,0.00710825723927369,-0.141998996158256,0.557612842557809,-0.168724631091591
"SLC26A2",-0.273270492053529,-0.272056640052789,0.42290996265625,0.391827336564439,-0.334212498761012,-0.334212498761012,0.372393125022007,0.0327682264093747,0.0274873234726346,0.111518685293684,0.0733930649670115,0.196214770866543
"SLC2A1",0.09676659194296,-0.411678219162156,-0.290130315867187,1.88748555901384,-0.626008889111705,-0.39683550212334,0.168029358519492,-0.224838680983101,-0.233427587787872,-0.146899225279661,0.252255466043498,0.24447086035334
"SLC2A5",0.474893563966262,-0.0996346278825401,-0.0996346278825401,2.3187648359549,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0892527793945641,-0.0996346278825401,-0.0412468046404274,-0.0996346278825401
"SLC35G3",-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735
"SLC38A11",-0.0526482300722711,-0.155190877495734,-0.175147780258621,0.0880324215570425,-0.175147780258621,-0.175147780258621,-0.0661235567988252,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.159285359833001
"SLC39A8",-0.320970643767885,-0.213838584453281,-0.320970643767885,-0.320970643767885,-0.320970643767885,-0.320970643767885,-0.133906902866769,-0.320970643767885,-0.219330636429684,-0.0707681886634586,-0.311571865715994,0.156633157071732
"SLC40A1",-0.251593311702002,-0.213875561962551,-0.312290162011434,0.203579010028592,0.280709919636261,-0.173367787211657,-0.172044681116246,-0.136520858578982,0.148653365192516,0.134432047169822,-0.110440480716603,-0.187421570469712
"SLC47A1",-0.0684855826303334,0.461434711192316,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,0.0807106942006541,-0.0684855826303334,0.650691958986119,-0.0684855826303334
