"","timepoints1","timepoints2","timepoints7","timepoints9"
"UPK3A",-0.0949461662533167,-0.061946910877029,-0.0949461662533167,0.261072711179763
"UROD",0.391657248300067,0.0767668924898447,-0.571488616770467,0.143030105008095
"USP2-AS1",-0.0541037975532289,-0.0541037975532289,-0.0541037975532289,0.0249101875400548
"USP27X",-0.156567812194718,-0.186789110667245,-0.186789110667245,-0.120623560794096
"USP44",3.16218861157896,1.50968742403924,0.151483603660614,0.830883952049321
"VAMP5",-0.0183550686847932,-0.226959842467328,-0.0461060340421276,-0.175423296373121
"VAMP8",-0.373656775240497,-0.44808874496185,-0.488634487452955,-0.447891408306078
"VASH2",-0.124141365240886,-0.232857386486283,-0.243454564763288,-0.243454564763288
"VAX1",-0.0589552134096358,-0.0589552134096358,0.0816735176475868,-0.0589552134096358
"VCAM1",-0.117838872771743,-0.239764748419141,-0.239764748419141,-0.239764748419141
"VCAN",0.733534727318232,-0.110887456863389,2.89581135150119,0.686462354474409
"VGF",-0.37415736264398,-0.37415736264398,0.292610100812919,-0.37415736264398
"VGLL1",-0.0273949333210376,-0.019991201977641,-0.113198536495595,-0.113198536495595
"VIM",0.883287907886475,0.997042339545222,1.05761181610744,1.09261985627342
"VIPR1",-0.122899529195766,-0.122899529195766,-0.122899529195766,-0.0908804888995884
"VMO1",-0.365346450369094,-0.454442313286711,-0.0134018798875286,-0.470824202912724
"VNN1",-0.0772360072651101,-0.0772360072651101,-0.0772360072651101,-0.0772360072651101
"VNN2",-0.0969964543020532,-0.0969964543020532,-0.0969964543020532,-0.070529598842185
"VPREB3",-0.0824041969909479,-0.0824041969909479,-0.0824041969909479,-0.0824041969909479
"VSIG1",-0.314937873849045,-0.280617413303613,-0.321070858720381,-0.304708212271947
"VSIG4",-0.142579530730312,-0.202656338993254,-0.2244772083545,-0.0439488416926521
"VSNL1",2.99233560791062,3.61412777454422,0.417050500582847,1.69852455930709
"VSTM1",-0.144273773674224,-0.144273773674224,-0.144273773674224,-0.144273773674224
"VSTM2A",-0.202230255080888,-0.0213832360310586,-0.202230255080888,0.242411765823877
"VSTM2B",-0.0423869515774007,-0.0423869515774007,-0.0423869515774007,0.244538389896239
"VTRNA1-3",0.0333086202090939,-0.083910824503045,-0.126278452629119,0.439169498117615
"VWF",-0.0581371891460042,-0.0984749008578544,-0.0984749008578544,-0.0984749008578544
"WARS1",-0.303713471035506,-0.398358599376275,-0.245872961475482,0.0225688990809451
"WASIR2",0.121110517993743,0.567999916540065,-0.117169653862578,-0.117169653862578
"WDFY4",-0.165154555591616,-0.165154555591616,-0.165154555591616,-0.146864786062946
"WDR76",-0.209669643221155,-0.175593198345835,0.228652767941229,-0.225401373021543
"WFDC1",-0.119025961576323,-0.119025961576323,-0.119025961576323,0.0410156210089428
"WFDC2",-0.788832737048336,-0.70003317142539,-0.964999581281685,-0.946553260355679
"WFDC21P",-0.0986657407641865,-0.148624534718134,-0.192777120267752,-0.192777120267752
"WFIKKN2",-0.129428871154422,-0.0970134826795781,2.73459130180644,-0.0491662753645614
"WIF1",0.0351864734628625,0.497419658145609,3.09107867035865,7.55693282958243
"WNT4",-0.18185097780375,-0.20610865950942,-0.0757680129231646,-0.20610865950942
"XAF1",-0.252973334239999,-0.295980272064364,-0.237337713177059,-0.247930938258779
"XCL1",-0.0661956816337175,-0.0661956816337175,-0.0661956816337175,-0.0661956816337175
"XCL2",-0.0693687579730164,-0.0693687579730164,-0.0693687579730164,-0.0693687579730164
"XIRP1",-0.0464855288082283,-0.0464855288082283,-0.0464855288082283,0.191565582607448
"XPO7",-0.263990774360475,-0.254950460667649,0.527543306306756,-0.145963443978695
"ZBTB16",-0.0721716939510367,-0.128513400897141,-0.142398090149739,-0.304581689524127
"ZBTB20-AS4",0.0505434458263766,-0.132394208160577,-0.132394208160577,-0.132394208160577
"ZEB2",-0.419478204729722,-0.405957915692587,0.464279053271882,0.0934135900422499
"ZFAND2A",-0.291219018722783,-0.361186640496191,-0.0757782676209788,0.259536213987093
"ZFP36",-1.19896812293461,-1.04463254936294,-0.167786392533729,-0.0363368609486598
"ZG16",-0.0291612970576336,-0.0291612970576336,-0.0291612970576336,-0.0291612970576336
"ZG16B",-0.059024627608564,-0.208608521720117,-0.208608521720117,-0.208608521720117
"ZMYND10",0.0752959800436664,-0.248308824445118,-0.248308824445118,-0.131804004478701
"ZNF205-AS1",-0.105395106949995,-0.105395106949995,-0.105395106949995,-0.105395106949995
"ZNF324B",0.137382181697189,-0.101951251236525,-0.101951251236525,-0.101951251236525
"ZNF331",-0.482290279732702,-0.357176385141568,0.195581801667088,-0.222746920615691
"ZNF341-AS1",-0.0515523178820905,-0.0515523178820905,-0.0515523178820905,-0.0515523178820905
"ZNF347",-0.199538878617327,0.0387627416052935,0.129340523821465,0.0810408069785665
"ZNF385B",-0.0793563114492135,-0.0793563114492135,1.18056322748194,0.628881996115986
"ZNF385C",-0.136561719548272,0.523514950394406,-0.163337532974254,0.043915476405772
"ZNF556",-0.0586159988686079,-0.154745362174004,-0.118308107948258,0.206881229639244
"ZNF683",-0.0454447223785576,0.284582314841561,-0.0454447223785576,-0.0454447223785576
"ZNF704",-0.148765118638983,-0.316397566255592,0.0383538479764314,-0.18305006277568
"ZNF729",-0.0313003774205254,-0.0313003774205254,-0.0313003774205254,-0.0313003774205254
"ZNF732",-0.0576270571126192,-0.0576270571126192,-0.0576270571126192,-0.0576270571126192
"ZNF791",0.108688892285963,0.285495278252815,-0.522040892827583,0.180432980608822
"ZNF804A",0.236044241999195,-0.0894209499341647,2.15775802187517,0.517348792649312
"ZNF808",-0.119256226113653,0.603547790037323,-0.119256226113653,-0.0634553301624051
"ZNF833P",-0.0881642806366006,-0.0881642806366006,-0.0881642806366006,-0.0881642806366006
"ZNF852",-0.119797470251785,0.368727761890354,-0.168075628960962,-0.168075628960962
"ZNF98",-0.0564202902092545,-0.0564202902092545,-0.0564202902092545,-0.0564202902092545
"ZWINT",0.021896366031899,-0.0711725442957884,0.0687490575790282,-0.0152879621273734
