"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"CYP3A4",0.249591184315624,-0.0412709126368012,-0.0866298093286644,-0.0669197714897273,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0694876701218743,-0.0866298093286644,-0.032210271211846,-0.0619014112706233,-0.0866298093286644,-0.0866298093286644
"CCN1",0.047035422922936,-0.0842940745551377,-0.32071678365452,0.117794564834589,1.4326758696247,0.490434814795175,-0.203226834896544,0.85018194383264,0.0458002590323193,0.889535069887196,-0.031363081670883,-0.0670702940485869,0.499995610919582,0.552574907478246,0.431673675504778
"CYSRT1",-0.0700453556759637,-0.0754981809431555,-0.109075822586625,-0.0243175414289559,-0.109075822586625,-0.109075822586625,-0.109075822586625,-0.109075822586625,0.00324724210878201,-0.109075822586625,-0.0234768377958739,-0.109075822586625,0.0847419983180202,-0.109075822586625,-0.109075822586625
"CYTH4",-0.215843890737956,-0.234505791822534,-0.233461645204618,-0.155694394000016,-0.240512934868181,-0.205261818220412,-0.240512934868181,-0.203795464893768,-0.163377927986454,-0.198809330388136,-0.134310510801499,-0.240512934868181,-0.177538354038525,-0.240512934868181,-0.112621086503755
"CYTIP",-0.23130956548258,-0.198531759904963,-0.194329432673644,-0.197033825256123,-0.23130956548258,-0.23130956548258,-0.23130956548258,-0.198235437560531,-0.0753013691586076,-0.170181681446808,-0.00374268933400216,-0.163699178445222,-0.15654028036698,-0.171511088633517,-0.190047488525348
"CYTL1",0.0357778736202686,0.128394870870824,0.150834237940541,0.0960437293293018,-0.30901555554172,-0.0766944555085972,-0.0860749808123444,0.135520610532822,0.124330010007708,-0.161001194486763,-0.00970137004348488,0.067325947462022,-0.202607507937709,-0.295237776844854,-0.30901555554172
"DAB2",0.248252476998138,0.143663204697668,-0.179505011846704,-0.154047829593149,0.27915268949089,-0.0182256976094771,0.277493208384492,0.101884119571527,-0.000630857801261473,-0.0611818604860436,0.398490417014138,0.184598746048636,0.186970222511615,-0.116873978017561,0.233866465679866
"DAPL1",-0.249123061426229,-0.178890699163012,-0.249123061426229,-0.23329205945701,-0.249123061426229,-0.249123061426229,-0.202643439136923,-0.249123061426229,-0.215508267275539,-0.159841547075415,0.215925925444283,-0.185151959925073,-0.148932594521352,-0.194265745942153,-0.18672889665151
"DBF4",-0.15215331059164,0.122013747702641,-0.162988724150301,-0.0944486859321689,-0.356985478864923,-0.0768174644231286,-0.251290048882643,-0.206125850526144,-0.118497631186204,-0.0845160475848876,-0.0726100510366646,-0.0805092045960958,0.260778497088721,-0.319011759743618,-0.186733401307216
"DCLK1",-0.274220622187207,-0.240262330681649,-0.258851871631935,-0.232546235216678,-0.305835334257746,-0.28867988181123,-0.230294826306414,-0.210059272501899,-0.202062434210257,-0.19277736323076,-0.0924933174220107,-0.250977579877373,-0.258305839381853,0.673586836410253,-0.249471646024607
"DCN",0.975216192690035,1.16882000892324,1.51781821753398,1.41042077766871,1.02224107172118,1.58084101137018,1.84083893776733,1.92236612830043,2.0110204720324,1.78620060314997,2.04591655776394,1.84594036078158,1.82412160965772,1.73376854484561,1.70699580487409
"DCT",-0.0755207018909007,-0.0667267304445971,0.118239311607001,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0755207018909007,-0.0201449868138986
"DCX",-0.327638195295308,-0.273266216451618,-0.283707957179441,-0.302926978769704,-0.377671324264622,-0.310015271600532,-0.126780729304828,-0.366601244467074,-0.377671324264622,-0.246757407359278,-0.312262140161551,-0.323447064185108,-0.32705695847321,-0.340443828139885,-0.355471292872371
"DDC",-0.0318759473083226,-0.126137727754373,-0.132800722056139,-0.10700255881645,-0.132800722056139,-0.132800722056139,-0.132800722056139,-0.132800722056139,-0.132800722056139,-0.0479876869495076,-0.132800722056139,-0.100936667795885,-0.132800722056139,-0.132800722056139,-0.132800722056139
"DEFA6",-0.299593418347273,-0.222237694118614,0.0326684661639208,-0.0542360289926177,-0.320085418199423,-0.214739859220148,-0.310237982800009,-0.139653536193379,-0.243624201883102,-0.167443323567776,-0.255799761200033,-0.302229581495805,-0.258042952708234,-0.320085418199423,-0.140433215443409
"DEFA4",0.110246284639711,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,0.173852884187492,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034,-0.049582846437034
"DEFB1",-0.15083963372952,-0.15083963372952,-0.0122006522686191,-0.15083963372952,-0.15083963372952,-0.15083963372952,0.194923452469884,-0.15083963372952,-0.0570677771700091,-0.109900389979218,-0.15083963372952,-0.15083963372952,-0.147484583224165,-0.113432769384063,0.0666309158726511
"DEPDC1",0.10294734403205,0.221799523120842,-0.0994020392162969,0.271328539887982,-0.200433013021545,0.0721516871438585,-0.200433013021545,-0.181613761447659,-0.031838569898055,0.0774489830922437,0.0406884973425738,0.163404696395127,-0.00925771971255984,-0.200433013021545,-0.0744358360962153
"DEPDC7",-0.061735375596905,-0.0275694340535856,0.188505148140235,0.20524111750428,-0.159362503651642,0.0805004751816962,-0.159362503651642,-0.0789810695963595,-0.121622830190416,-0.12460815932639,-0.131729991874351,0.137662126211939,0.176233735817457,0.107086079571609,-0.159362503651642
"DHFR",0.0361865821724903,0.191448893613682,0.49385390846694,-0.0565447841771543,-0.327961277957628,-0.0910317057086189,-0.19036363286771,-7.01925388951996e-05,-0.0563470223745948,0.0147414639211956,-0.0844283355966962,-0.0283133584532032,-0.183938545878736,-0.327961277957628,-0.192265327634407
"DHRS2",-0.126290007397457,-0.0869287191854973,-0.126290007397457,0.00797403639842617,-0.126290007397457,-0.126290007397457,-0.126290007397457,-0.126290007397457,0.0170272060379216,-0.126290007397457,0.895932285298079,-0.0965494322003096,0.221554411950477,-0.126290007397457,0.0483011996266371
"DHRS7C",-0.0546611468050327,-0.0484706068366119,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0546611468050327,-0.0374378432661712,-0.0546611468050327,-0.0546611468050327
"DHRS9",-0.12981499394099,-0.126133231099527,-0.12981499394099,-0.084940755570621,-0.12981499394099,-0.12981499394099,-0.12981499394099,-0.0796164906550724,-0.107784217823696,0.00721739681980257,-0.0662015205210554,-0.0876863491291334,-0.00692484154610198,-0.12981499394099,-0.12981499394099
"DIAPH3",-0.083121772651829,0.29080122111885,0.312801201394454,0.168926791399319,-0.248699273693173,0.0623865826431382,-0.166717065496067,-0.248699273693173,-0.0274659489699176,-0.0664507788778817,-0.031322753239796,0.196910658009456,-0.0946998096946892,-0.248699273693173,-0.0775850214060279
"DIO2",-0.12925614758282,-0.452579904649052,-0.21082866733876,-0.253167134854479,-0.644165421510203,-0.356849697986719,-0.0387090786643388,-0.231380171913322,-0.227698071743942,0.061272003887743,-0.240146770173183,0.230392467577221,-0.313222598013226,-0.0696173207320542,0.0307222070458357
"DIRAS3",-0.865629896864684,-0.767124842547744,-0.75365920075758,-0.742650265639907,-0.274791834706794,-0.720335400621679,-0.633599848190386,-0.682543751884472,-0.677698780956204,-0.617873567037775,-0.678127911198763,-0.634526290261336,-0.67328088941,-0.102236379670336,-0.725339463129226
"DIRC1",-0.127258886292909,-0.109104391981728,-0.0727966828681897,-0.117847276117929,-0.127258886292909,-0.127258886292909,-0.127258886292909,-0.127258886292909,-0.127258886292909,-0.11430860510069,-0.127258886292909,-0.113584073661218,-0.127258886292909,-0.127258886292909,-0.127258886292909
"DKK1",0.629510255799564,0.197206266283946,0.422104625413298,0.302764303110325,-0.26928497732372,-0.0382247646130567,0.252630944263485,0.0535581372622385,0.625470954199318,0.539772270851205,-0.0757109525789479,0.287423083014554,0.0408324848212187,-0.26928497732372,-0.112433238319763
"DKK2",0.293421066138566,0.0892621271583679,-0.0606266629487151,0.203019253677479,2.22196543816389,0.077190874292066,0.208883541093533,0.151578612193009,0.170820764324052,-0.0827490144964817,0.182086744046986,0.272834857111842,0.147379889607638,-0.0518427259892834,-0.224151711250257
"DKK4",-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,0.126952467894612,-0.0607909732164642,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.086709413094921,-0.06541726776006
"DLEU7-AS1",-0.0477445833898209,-0.0166193843560063,-0.0477445833898209,-0.0152921294590825,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,0.0356949867612125,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209,-0.0477445833898209
"DLGAP5",0.430702587892062,0.0481891788941787,-0.0292599781554344,0.205938960560879,0.379584089219252,0.185303688252811,0.0760098509854587,-0.207968540906621,-0.204134271950214,-0.270489497019118,0.105624906193928,0.0219678297230453,0.0285912180337617,-0.402546321301178,-0.233708829117722
"DLGAP4-AS1",-0.0699094256029359,-0.0492269409794279,-0.0346996594113579,-0.0293040777757486,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0699094256029359,-0.0294651508682102,-0.0699094256029359,-0.0699094256029359
"DLK1",-0.350755378853962,-0.860610042370081,-0.612847539594979,-0.799236164620544,-0.8086735780984,-0.781098568140555,-0.651268443504761,-1.16402892961257,-0.529725212505119,-0.519909810048182,-0.958556903199917,-0.63462376685585,-0.809806609202688,-0.760351201311964,-0.534263302935547
"DLX1",-0.073151104900376,-0.0181065633435433,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,0.0439785591100935,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376,-0.073151104900376
"DLX2",-0.162024514151563,0.00203087114880866,-0.122786476420999,-0.00539110278584586,-0.162024514151563,-0.0704574037251171,-0.162024514151563,0.375947776190496,-0.00655279206713736,0.145223491213285,-0.162024514151563,-0.162024514151563,0.0872752200879569,-0.162024514151563,-0.0598740813238972
"DLX5",-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,-0.0736284494506775,0.145363473363468,-0.0736284494506775,0.0435067650778187,0.130235374045236,-0.0736284494506775,-0.0539834766080105,-0.0736284494506775,-0.0736284494506775
"DLX6",-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,0.00663616409789605,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551,-0.0685019098562551
"DLX6-AS1",-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,0.0758078221910514,-0.0556681764678509,0.0373266445813541,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,0.0266776801559249,0.0195868053336723,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509,-0.0556681764678509
"DMRT2",-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.00197909719953367,0.376729664333759,-0.043528346471927,-0.043528346471927,-0.043528346471927,-0.043528346471927
"DNAH8",-0.0482870666157231,0.0524815316761852,-0.0482870666157231,0.139959868653831,-0.0482870666157231,0.0312967495352946,-0.0482870666157231,0.0166305003387595,-0.00309611706228316,-0.0482870666157231,0.081910468569203,-0.0482870666157231,-0.0302977800143452,-0.0482870666157231,-0.0482870666157231
"DNAJA4",-0.453594353019235,-0.450825557321349,-0.423417743557161,-0.331741697446589,-0.594574747392152,-0.380900866809345,-0.26468705788669,-0.353438620007074,-0.401201313329953,-0.243793288708756,-0.367924418238557,-0.467771427740356,0.0405857255829023,-0.4155959797063,-0.211004438227026
"DNAJB1",-0.430004305045449,-0.853771610492496,-0.678235445373793,-0.286188809706087,-0.938289800159812,-0.354543941667153,-0.771286657711604,-0.335828320941374,-0.247961815913139,0.58469135679213,-0.8395212850144,-0.77337608057535,0.413346639963438,0.172124887659212,-0.03887115930231
"DNAJC12",-0.546480955009234,-0.141361500775618,-0.109554530091463,-0.0192716217534776,0.277812471765048,-0.0278691419383855,-0.113845281634563,-0.446248669314547,-0.358205833077287,-0.300374856132041,-0.380628081567179,-0.119994647983601,-0.345326924914178,-0.532924650136894,-0.392697940393928
"DNAJC18",-0.146579973418308,-0.0595273365900678,0.160239481584758,0.111389145346716,0.897004314900464,0.149337484046013,0.426506900521765,0.16816627298226,0.0551110698917512,-0.0648152028297749,0.43664347541004,0.154693345595934,-0.072518988695663,0.00741463974003727,0.173563751391305
"DNASE1L3",-0.148095852520627,-0.145261170414318,-0.148095852520627,-0.113630390644112,-0.148095852520627,-0.0887197700424994,-0.148095852520627,-0.124545058517419,-0.0980543612918012,-0.131029789732792,-0.0996784476088242,-0.148095852520627,-0.0594365446403841,-0.148095852520627,0.146969886982303
"DNASE2B",-0.0642227387593986,-0.0642227387593986,-0.0342335217434237,-0.0642227387593986,-0.0642227387593986,0.0340024758399176,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986,-0.0642227387593986
"DNER",-0.495489448524919,-0.484128145515222,-0.464144123419894,-0.475436120657029,-0.499758404794896,-0.429830719503678,-0.104835359131193,-0.472740495531485,-0.415674604672482,-0.410680037927458,-0.173817911570632,-0.323361766600644,-0.411841960973535,-0.355135945436591,-0.452514198269297
"DNM3-IT1",-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049,0.122554969810799,-0.0486823913851049,-0.0486823913851049,-0.0486823913851049
"DOCK8",-0.322343630230963,-0.277706079159102,-0.296515676932362,-0.251582337774016,0.0739426374827989,-0.2978790354917,-0.305433271587691,-0.250135325957558,-0.305962186351749,-0.217722591410435,-0.25117960612529,-0.285405318545277,-0.240367430061879,-0.19111332365756,-0.274674752409658
"DOCK9-DT",-0.0633476964048361,-0.046291251909517,-0.0633476964048361,-0.0486723178301816,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0299370169795962,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361,-0.0633476964048361
"DOK2",-0.217275298135737,-0.212103249431264,-0.198362042490887,-0.18636825678887,-0.235109972927228,-0.210567478243235,-0.235109972927228,-0.167834257543529,-0.163032061114926,-0.0706020545043417,-0.10585843802615,-0.235109972927228,-0.169284444904958,-0.169674463125724,-0.197136572373967
"DPEP2",-0.168770588361652,-0.112839582147688,0.00177009078212574,-0.130899107503314,-0.168770588361652,-0.0526664287562398,-0.0847096709557372,0.142207488778609,-0.119581906674457,-0.0879621274282054,-0.155475465970815,-0.0734451975838822,-0.149968199162462,-0.168770588361652,-0.144914483738122
"DPH3P1",-0.0750335363840803,-0.0734102030938523,-0.107385979311006,-0.0123281378809126,-0.107385979311006,-0.0739679127917071,0.122549834863876,-0.107385979311006,-0.0443363467251899,-0.107385979311006,0.332065585006864,0.176443863211597,-0.0196694397187552,-0.107385979311006,-0.0227248812328949
"DPP4",0.400038187408486,-0.0754453795518172,-0.0900436819032056,-0.0228146848709053,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056,-0.070479221594866,-0.0900436819032056,0.00561809158988003,-0.0386980790124592,-0.0900436819032056,-0.0900436819032056,-0.0900436819032056
"DPT",0.884383322526905,0.542006050002791,0.540019088711053,0.332447878743201,3.24074356939983,0.182681082537087,-0.138884645900248,0.711295531050389,-0.0317964785095794,0.0487924585498026,-0.0927190321625464,0.0270656804013983,0.148241621333323,0.392536964334602,-0.00713754892593848
"DPYSL3",-0.0580255739169126,-0.0926444297259619,0.0516771095507559,-0.039268185923326,2.77347530855577,-0.090690761731026,0.326209330402155,0.0613205854797344,-0.0869846904988568,-0.0104540051265541,0.135863394380293,-0.206383228661963,0.0595343652755389,-0.131940466506218,-0.0130728588535745
