"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints11","timepoints13"
"RTN4RL1",0.456094372298555,-0.107487301488212,-0.107487301488212,0.193205909240294,-0.107487301488212,-0.107487301488212,-0.107487301488212,-0.107487301488212
"RTP4",-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,0.236754158450461,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,-0.0822163258585772
"RUNX3",-0.164448945180414,-0.170324738483118,-0.182651974477164,-0.182651974477164,-0.182651974477164,-0.182651974477164,-0.182651974477164,-0.182651974477164
"S100A10",-0.0984957777581332,0.563597930339991,0.236242929956525,0.549025144080298,0.749214938794532,0.824244569057478,0.405190829087626,2.71343578196528
"S100A11",0.31061479869543,0.326186309789453,0.448167115471263,0.123514733922194,0.477997263418013,0.473660264030678,-0.177695741513956,1.39841201835788
"S100A12",-0.10363875272108,-0.10363875272108,0.00714036246730646,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108
"S100A2",-0.075531257301401,0.644149546791556,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,-0.075531257301401,3.28297916179907
"S100A4",-0.0686887054273803,-0.277497229658869,0.0131475011977217,-0.299782126346314,-0.390113996066268,0.302921173039167,-0.320734343768172,-0.141788035202135
"S100A6",-0.563786519980861,-0.5609475316747,-0.498673270359965,-0.561950929779537,-0.387117904173119,-0.739603022377392,0.0535241948866787,-0.0747476529105997
"S100A8",-0.0515353742508245,-0.202912552051425,0.0617524666132643,-0.236592823814169,-0.221347268597197,-0.285807042280934,0.0710645674411302,-0.285807042280934
"S100B",-0.192905131016293,-0.0852508471318422,-0.184382356919557,-0.226408047800501,-0.226408047800501,0.0965395386098464,-0.204231952577258,1.10422205737436
"S100P",-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059,-0.128193345597059
"S1PR1",-0.0516760335636929,-0.102185975420106,-0.266445522410275,0.29370177519208,-0.266445522410275,-0.266445522410275,-0.266445522410275,-0.266445522410275
"S1PR4",-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0984292324439552,-0.0398289931319336,-0.0984292324439552
"SAA1",-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198,-0.0641494263791198
"SAMSN1",-0.26645429705086,-0.123189490072266,-0.21729075723843,-0.248626155422478,-0.26645429705086,-0.26645429705086,-0.26645429705086,-0.144892155852332
"SBNO2",-0.175897049930254,-0.195443949328436,-0.172839668529727,-0.212736348659215,-0.0214921875624361,-0.212736348659215,-0.212736348659215,-0.212736348659215
"SCAMP5",-0.372701390639134,-0.309275427085312,-0.325787868234391,-0.329369989803577,-0.217028901105083,-0.381279138173907,0.935995301081066,0.284138224979468
"SCARA5",-0.325046486892959,-0.176669509819126,-0.33115806088695,-0.296109410126139,-0.33115806088695,-0.33115806088695,-0.310758683669939,-0.33115806088695
"SCARNA10",-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923,-0.052694294664923
"SCARNA21",-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626,-0.079602949455626
"SCARNA9L",-0.0752325027716475,-0.0752325027716475,0.0272659461308707,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475,-0.0752325027716475
"SCG2",-0.857860322020647,-0.534339909825553,-0.517284286389697,-0.302719354082455,-0.34541874233627,-0.857541746229267,0.28064643018486,-0.694432446351103
"SGCG",-0.654518491584931,-0.263613780744375,-0.11116924197324,-0.397015787571945,-0.61914523758687,-0.883905779067175,-0.156418542337228,-0.853338989483799
"SCG5",-0.648018589428651,-0.341377910728868,-0.592448330023887,-0.507582181881863,-0.632282709707236,-0.554311851467316,-0.131031946496453,-0.73471222670116
"SCGB2A1",-0.346785707969399,-0.342256540572625,-0.111760216649354,-0.216857737926586,-0.29768866437051,-0.346785707969399,0.714330493148648,-0.346785707969399
"SCGB3A1",-0.151432458218455,-0.192209497963204,-0.205229210788122,-0.205229210788122,-0.205229210788122,-0.205229210788122,-0.205229210788122,-0.205229210788122
"SCIMP",-0.158142947359901,-0.169785927428825,-0.179253142274198,-0.127915830281613,-0.179253142274198,-0.179253142274198,-0.179253142274198,-0.179253142274198
"SCIN",0.126250369715785,0.035182177363945,-0.00454070594337685,-0.117924246243809,0.29492459394262,-0.184208961937757,-0.184208961937757,-0.184208961937757
"SCN3A",-0.408429744420197,-0.122521696631234,-0.408429744420197,0.128636499028382,-0.408429744420197,-0.408429744420197,-0.379751523827734,-0.347456500179965
"SCN4B",-0.121913583951689,-0.0937691233273593,-0.121913583951689,-0.121913583951689,-0.121913583951689,-0.121913583951689,-0.121913583951689,0.0256832725286088
"SCNN1B",-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193,-0.0792227398212193
"SCNN1G",-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029,-0.110009788166029
"SCRG1",-0.111000400551718,-0.0782274601269421,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718,-0.111000400551718
"SCT",-0.173072507849651,-0.148343711801084,-0.190787607856514,0.0449908249622617,-0.190787607856514,-0.190787607856514,-0.139263926195332,-0.190787607856514
"SDF2L1",-0.0236336451747904,0.0577906658624419,-0.345530932074793,-0.176887070094359,-0.660425920371121,-0.794250702223308,0.29313325038308,-0.133431759408891
"CAVIN2",0.0970090926336308,-0.202192818425027,-0.129531871349811,-0.0371158901542967,-0.226815579375106,-0.226815579375106,-0.226815579375106,-0.226815579375106
"SEC11C",-0.512219150094896,-0.683772698395559,-0.157269865447271,-0.0326448991534,-0.186338056344801,-0.906918445221866,0.688498404572674,-0.635722390053066
"SECTM1",-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.154051008652649,-0.114183540226633,-0.154051008652649
"SELE",-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,-0.0689383177057393,0.017677545053899,-0.0689383177057393
"SELENBP1",-0.110988105246707,-0.331126579680088,-0.291002235582902,-0.235649988347618,-0.37249634329977,0.522083611378198,-0.335753881463457,-0.37249634329977
"SELL",0.138394922323299,-0.108470434697593,-0.261398932656167,-0.186595324050167,0.498380067167191,1.37845107348967,-0.261398932656167,0.0365111558816247
"SELENOM",-0.735224507055841,-0.814055812779899,-0.69905260252318,-0.838200046809977,-0.5947269167455,-0.993731428902788,-0.594329746811366,-0.937308480424511
"SELPLG",-0.18378322980231,-0.157518890832307,-0.18378322980231,-0.165657587895794,-0.132694893168029,-0.18378322980231,-0.18378322980231,-0.18378322980231
"SELENOV",0.361127259594062,0.0861480290334505,-0.0815585279920331,0.265227336607359,-0.0815585279920331,-0.0815585279920331,1.93475317760637,-0.0815585279920331
"SEMA3C",-0.146859824521992,-0.0131759332719734,-0.179190146244916,0.0447053176018239,-0.179190146244916,-0.179190146244916,-0.179190146244916,-0.083744808981648
"SERPINA1",-0.203461258973694,-0.203461258973694,-0.203461258973694,-0.203461258973694,-0.203461258973694,-0.0104582775963707,-0.203461258973694,-0.135522263239931
"SERPINA3",-0.128632834604986,-0.128632834604986,-0.128632834604986,-0.128632834604986,-0.128632834604986,-0.128632834604986,-0.0769080907488508,-0.128632834604986
"SERPINA5",-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125,-0.0534627328593125
"SERPINB1",-0.340891787450526,-0.152888013083209,-0.375604673671771,-0.292586441839326,-0.575413830231886,-0.24952436429448,-0.513117441510936,0.210186210683542
"SERPINB2",-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472,-0.0803711191197472
"SERPIND1",-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775,-0.0459168484386775
"SERPINE1",-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.215840699028977,-0.133817034258695
"SERPINE2",-0.0248231591786748,0.422184392731717,0.478606946023692,0.0240267338510815,0.117072750481301,0.735729469405325,-0.554918300234482,-0.515972413464611
"SERPINF1",-0.414454069200453,-0.314616031485904,-0.272359028655634,-0.462878757770285,-0.60989390664534,-0.262163485262438,-0.668199308793028,-0.221222161598632
"SERPINF2",-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,-0.0639565766326576,0.0697356105228731,-0.0639565766326576
"SERPING1",-0.236475403355354,0.0762755628673678,-0.480922900816662,-0.431785556912755,-0.435212203191919,-0.207377411293944,-0.199700369267919,-0.531736666714701
"SERPINI1",-0.283671114404542,-0.263788016622047,-0.184579275684731,-0.162409047298556,-0.188461204547952,-0.24758974392296,-0.55401103460934,-0.690827816091747
"SEZ6L",-0.0887799892088287,-0.0487012258520497,0.103762830627376,-0.188273549379057,-0.241540200248379,-0.241540200248379,-0.241540200248379,-0.140366981957449
"SFRP1",-0.279843994545181,-0.364628788549281,-0.319975444392249,-0.342787971987477,-0.36919227333312,-0.389002378273818,-0.340958358579227,-0.225302334321495
"SFRP2",-0.0839488502529976,0.0620466792867527,0.684539347337278,1.18300742818181,2.55672105905883,0.26941734610159,1.08936014436161,3.90683236017957
"SFRP4",0.223649342910688,-0.104722381953325,0.553327645766296,-0.0562260088897374,-0.104722381953325,-0.104722381953325,-0.104722381953325,-0.104722381953325
"SGCA",-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499,-0.0376344404494499
"SGK1",-0.524589759961158,-0.313517655125821,-0.362781341504751,-0.53667502592296,-0.404110840401482,-0.379417623703827,-0.488145924703615,-0.409366374061026
"SGO2",1.90488191444961,1.47202976904011,3.75922766770916,3.09002427032138,1.39413436659841,1.13863928750218,1.75309269981163,5.19172013210898
"SH2D1A",-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,-0.100435444982751,0.0410902383276641,-0.100435444982751
"SH2D1B",-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236,-0.0538614286709236
"SH2D3A",0.0378062650931413,0.0566854697249174,-0.124937971563904,1.1424376137572,-0.124937971563904,-0.124937971563904,-0.124937971563904,0.0732642908078534
"SH2D6",0.495050260726321,-0.0590646257929441,-0.0876686805366053,-0.0876686805366053,1.11157850526532,-0.0876686805366053,-0.0876686805366053,-0.0876686805366053
"SH3BP1",-0.068662117768067,0.023190753078835,-0.192572808248087,-0.192572808248087,-0.192572808248087,-0.192572808248087,-0.192572808248087,-0.192572808248087
"SH3BP5",0.210744736285395,0.444756183355374,-0.0955336206351618,0.0567864257964778,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618,-0.0955336206351618
"SHCBP1",1.48991282759932,0.971145108680065,2.96030947724287,0.92616807867837,1.16811167233897,2.22605382194832,1.14989048538146,1.80109876083715
"SIAH3",-0.0570114452004616,0.269819212013607,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616,-0.0570114452004616
"SIGLEC1",-0.156763689732294,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.170259552096128,-0.131007359565014,-0.170259552096128
"SIGLEC17P",-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797,-0.0579398651829797
"SIRPB1",-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742,-0.0747661648409742
"SIRT7",0.0128305254322454,-0.179908689404168,-0.0882381462292856,0.506584776094483,-0.170397013027558,-0.220248101872951,0.533979252217832,1.38947101771387
"SKAP2",-0.195540861210082,-0.198754878471227,-0.0789100723303274,-0.291044771143762,-0.291044771143762,-0.291044771143762,-0.193442747889296,-0.291044771143762
"SLA2",-0.0287828952729226,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214,-0.0695513872208214
"SLAMF1",-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955,-0.0416536322099955
"SLAMF7",-0.128389944549886,-0.128389944549886,-0.128389944549886,-0.128389944549886,-0.128389944549886,0.208536271718576,-0.128389944549886,-0.128389944549886
"SLAMF8",-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,-0.110411829595378,0.288940593362126,-0.110411829595378
"SLAMF9",-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894,-0.0456727683202894
"SLC11A1",-0.165633422212608,-0.203719144002751,-0.265421757836574,-0.265421757836574,-0.265421757836574,0.759436840995244,0.297416689470718,-0.265421757836574
"SLC14A1",-0.150531600170651,-0.150531600170651,-0.0396811002757881,-0.118811252730056,-0.150531600170651,-0.150531600170651,-0.150531600170651,-0.150531600170651
"SLC16A12",0.103000337903157,0.126807014987203,0.23367947546017,-0.0733567325469736,0.421344546462472,2.30895059104479,-0.144769308993495,0.214225315788213
"SLC18A3",-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606,-0.0360910286310606
"SLC1A3",0.368844995228184,-0.128476246595117,0.0987839799862344,0.0208358447707984,-0.221450973299935,-0.221450973299935,-0.221450973299935,-0.221450973299935
"SLC1A7",-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131,-0.0433215105972131
"SLC22A4",-0.112773096441785,0.0399438962924709,-0.164839703107769,-0.164839703107769,-0.0510594038379205,-0.164839703107769,-0.00820801958718755,-0.164839703107769
"SLC25A37",0.0328363259304437,-0.109088031437548,-0.323357785666469,-0.221281513673824,-0.115305364073581,0.141498379682238,-0.402052088995982,-0.402052088995982
"SLC25A39",0.18642282828347,0.186576035330032,-0.101593608528619,-0.115820839140795,-0.000647494843455767,0.651161941142651,0.123068705523206,-0.202268439639009
"SLC25A45",-0.277286530238023,0.00628001171254857,0.431430443287052,-0.262814389040986,-0.0181866255471113,-0.310931171093367,-0.310931171093367,-0.310931171093367
"SLC25A53",-0.168724631091591,0.0083808064953441,-0.12616163688838,-0.168724631091591,0.59331709842462,-0.168724631091591,-0.168724631091591,-0.168724631091591
"SLC26A2",-0.0183283306353708,-0.0328150803136027,-0.00789874043237624,-0.334212498761012,0.548807687048429,-0.334212498761012,-0.0445427325013039,0.0502883976441913
"SLC2A1",0.240087761911087,0.307820416833392,-0.212214302397399,-0.344924598245191,-0.456257963629046,-0.642737287803802,-0.0557501579504921,-0.0171209360373683
"SLC2A5",-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401,-0.0996346278825401
"SLC35G3",-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735,-0.0412289273523735
"SLC38A11",-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621,-0.175147780258621
"SLC39A8",0.105780277562134,0.297045931332465,0.389919556428294,-0.306135548029486,-0.320970643767885,-0.320970643767885,-0.264365530998124,-0.320970643767885
"SLC40A1",-0.531685200325952,-0.0762284547080373,-0.17099031631786,-0.330993616182673,-0.305830748535696,-0.201193077139746,-0.553663935535522,-0.628053616817578
"SLC47A1",-0.0684855826303334,0.051945708095339,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334,-0.0684855826303334
"SLC4A1",-0.166513414275194,-0.19375203893328,-0.0475219007922168,-0.223246214490751,-0.0723464305185887,-0.244748117719841,-0.138990677058899,-0.244748117719841
"SLC5A9",-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213,-0.0381314255037213
"SLC6A3",-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915,-0.0413021094795915
"SLC7A11",0.279900218294049,-0.054019511760739,-0.168257006638251,-0.000977759433804363,-0.168257006638251,-0.168257006638251,-0.168257006638251,-0.168257006638251
"SLC7A5P2",0.724995747882194,0.0613306311725413,0.43390725147793,0.3028450203029,-0.082394962991174,-0.0356088867240519,-0.237474094117465,-0.267546719683522
"SLCO1C1",-0.050173088939095,-0.150442700273763,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868,-0.182873439336868
"SLCO2A1",-0.189402081703943,-0.0457995420654172,-0.138671119312034,-0.0463228096225596,-0.111756412316848,-0.19948845266739,0.537326550190778,-0.19948845266739
"SLCO2B1",-0.199160838704051,-0.242195679172065,-0.217319117079002,-0.195658459769477,-0.242195679172065,-0.242195679172065,-0.242195679172065,-0.242195679172065
"SLFN14",-0.0167877963265137,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907,-0.0673802006705907
"SLIT2",0.737506427392156,0.27261103149043,-0.264731724010928,0.420332333037898,0.260897769175874,-0.0987069261716228,0.0649414078275777,0.135151787430465
"SLPI",-0.237264995630542,0.103285704470877,0.946161833652016,-0.0290936944070749,0.949522380429899,-0.26660675724338,-0.175843990222386,-0.176132623149848
"SMAD5-AS1",0.152181905330007,0.200923530459402,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468,-0.0965823847339468
"SMC2",1.52172369893878,1.87824618525385,1.89827393497502,1.80494603760487,0.86920404975712,1.71048679452898,1.34147005401089,1.49680753087202
"SMC4",2.34768257040297,1.76303540821186,2.72427927545186,2.95843024889871,2.18915932019332,2.49153543807118,3.4802278266638,4.0000062255639
"SMCR5",0.254281030124878,0.340630996224643,-0.241944955436495,-0.215730141984935,-0.115344395304706,-0.260841221916802,-0.01723147365156,-0.260841221916802
"SMIM1",-0.287201821014152,-0.425718551962491,0.0231927462142371,-0.0457107114159531,-0.277544903417712,-0.491023519746505,-0.366364096445494,-0.491023519746505
"SMIM22",-0.476741810293127,-0.28944985980824,0.00802207491999926,-0.316195006783328,-0.0952811746650512,-0.476741810293127,0.758874805646905,-0.439827624420617
"SMIM24",-0.09134484596557,-0.09134484596557,0.0323778981107584,-0.09134484596557,-0.09134484596557,-0.09134484596557,-0.09134484596557,-0.09134484596557
"SMIM4",-0.116905639214627,0.049642926132869,0.29716304584096,0.284755283556425,0.505659777887103,-0.207920212684194,0.464433635675072,-0.163397772525467
"SMOC1",-0.0249720354885663,-0.0178316706676292,-0.00550808510559109,-0.096256939070422,-0.096256939070422,-0.096256939070422,0.000353273900260231,-0.096256939070422
"SMR3B",-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254,-0.113656818022254
"SNCA",-0.260286582217277,-0.382930597036446,0.0153927462161005,-0.332801241745389,0.171149321551245,-0.606214150674851,-0.121382719928073,-0.550639302643431
"SNCA-AS1",-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518,-0.0423371144779518
"SNCG",-0.110785911472465,-0.0245486188917136,-0.321279386969242,-0.3034810387839,-0.321279386969242,0.411504098365995,-0.1660329583991,-0.321279386969242
"SNORA14B",-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408,-0.0353410933141408
"SOD2",-0.378010259173279,-0.40265970753848,-0.362001202700058,-0.415371010309962,-0.108744656544756,-0.579246011491176,-0.537448492378072,-0.407181235844192
"SORCS2",0.0561066969936467,-0.0822392946784746,0.678007774444411,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157,-0.17133683452157
"SORCS3-AS1",-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266,-0.02562611818266
"SOSTDC1",1.44952269315412,0.850960634099072,0.597917306849751,0.284334323741474,0.29935839646864,-0.253074420532809,-0.253074420532809,-0.253074420532809
"SOX1",-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133,-0.0496702580462133
"SOX11",0.53908329372401,0.397864131983359,0.498954521991155,0.179037251488804,0.119009807435087,-0.268160600014317,0.4149229665175,0.326353207447903
"SOX17",-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035,-0.0973367797378035
"SOX18",-0.116342860001652,-0.116342860001652,0.0315345181970571,-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652,-0.116342860001652
"SOX2",1.36799708995827,0.506505830863865,1.40381594465843,0.500857791211056,0.799798970936206,-0.297253229638077,0.0595491508007912,-0.107815846687173
"SOX2-OT",0.723605726025246,-0.0511156107220115,0.00608511129675126,-0.213749512443959,0.308940166774847,-0.213749512443959,-0.213749512443959,-0.213749512443959
"SOX21",-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106,-0.0414972810075106
"SOX21-AS1",-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875,-0.0392115505033875
"SOX3",0.2749677426351,0.0562528493586734,0.161369554758434,0.557015958715161,-0.117562639396722,1.23393954282868,-0.0970552896084546,-0.106213390654793
"SP2-AS1",-0.122555793474827,0.0279999380413515,-0.122555793474827,-0.122555793474827,-0.122555793474827,-0.122555793474827,-0.122555793474827,-0.122555793474827
"SPACA6",-0.257486816657477,-0.212965437508487,0.267078670970659,-0.236124599179016,-0.292163822017082,0.306225606854828,0.843964728824021,0.347939333674484
"SPACA7",-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079,-0.0169436795313079
"SPAG5",3.0122374313122,1.81597405704682,3.43160608323463,4.33489467177191,1.3165796656098,1.80992201123845,3.38208265903216,2.07448356802734
"SPARC",-0.150739062499288,0.0216153032809836,-0.0921771614814773,-0.0398343168567845,0.0339077315202187,0.241865719007979,-0.338013510093219,0.494175800624337
"SPARCL1",-0.511225335385362,-0.467292615423973,-0.332169459342079,-0.290143322013765,-0.381922856590648,0.0197716897356891,-0.454861870848446,0.79991426925868
"SPC25",2.33365171783866,3.2383897428558,2.11140556884768,3.53090814994963,2.77119503688673,4.91417547419922,2.96246958468913,2.70511932720578
"SPDL1",1.77803337931187,1.59176357567564,1.67217622929736,2.55831345906436,1.11235387201635,1.80764088109308,1.57892103264658,3.24559071452825
"SPECC1",-0.0858805454087429,0.190358975394863,-0.0422370227890149,0.0774853571380626,-0.333349217554712,1.59531763835441,-0.0452550511451706,-0.333349217554712
"SPIB",-0.0953581628697651,0.0761720899295606,-0.0953581628697651,-0.0953581628697651,-0.00953413144022903,-0.0953581628697651,-0.0953581628697651,-0.0953581628697651
"SPINK2",-0.104809852439837,-0.104809852439837,-0.104809852439837,0.813809225054693,-0.104809852439837,-0.104809852439837,-0.104809852439837,-0.104809852439837
"SPINT2",0.241200442050842,0.280131134726779,0.507722169724606,0.390835913147695,0.193999603036264,0.786887035765192,0.48525335876945,0.253298426063968
"SPON1",0.596881894365973,0.487406795159234,0.738898394741875,-0.0869928018600917,0.198601448888527,-0.37921218818225,-0.0729967977296531,0.136512002651505
"SPRR1A",0.0405102916164468,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108,-0.0339100115305108
"SPRR3",-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481,-0.0254394019786481
"SPTA1",-0.153124100189849,-0.153124100189849,-0.0680308132719658,-0.153124100189849,-0.106147109177424,-0.153124100189849,-0.153124100189849,-0.153124100189849
"SRGAP2-AS1",-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608,-0.0381070072060608
"SRRM4",-0.096393610127086,-0.306839978185157,-0.318246302179312,-0.30289828645454,0.387464805938917,-0.318246302179312,0.84763705001624,1.69131738926268
"SRSF8",-0.293225025884459,-0.260753084057923,-0.196701086748385,0.0237846863290965,-0.223000023601775,-0.240850582726224,0.132371583987221,-0.665124990742904
"SSH1",-0.20573341900936,-0.120514937468266,-0.270386886298279,-0.221076555689525,-0.0649316182096256,-0.326660101775736,-0.0394713319803272,-0.052201833813812
"SSR4",-0.968927824108818,-0.546901228330621,-0.385081119597064,-0.507845578767722,-0.470497441224544,-0.424084251358703,-0.0606878780746094,-0.599729149600504
"SSTR2",-0.0258031625475598,-0.139123052641552,-0.242755273823088,-0.0171743257251708,-0.242755273823088,-0.242755273823088,-0.242755273823088,-0.242755273823088
"SSTR5-AS1",-0.112025898891908,-0.112025898891908,-0.112025898891908,-0.112025898891908,0.143100981329886,-0.112025898891908,-0.112025898891908,-0.112025898891908
"SSUH2",-0.0193367467553426,-0.0328372892751704,-0.0845436616818782,0.0492876450346477,-0.0845436616818782,-0.0845436616818782,-0.0111030208852007,-0.0845436616818782
"STAB1",-0.263579571470103,-0.263579571470103,-0.263579571470103,-0.233601449497643,-0.263579571470103,-0.263579571470103,-0.220661933754409,-0.263579571470103
"STAM-AS1",0.393531981367423,0.0768754546026563,0.248438724020795,-0.194223469079005,0.139968057589683,1.90760999027351,-0.194223469079005,0.66710579612897
"STARD9",0.497135732224777,0.281888548078625,0.949233633858864,-0.160591753929013,-0.160591753929013,1.70502543246805,-0.160591753929013,-0.160591753929013
"STC1",0.137018297052546,-0.17822701771743,0.35372820796147,0.0749089543985877,-0.308772340648288,-0.308772340648288,0.233976275706071,-0.157967970628802
"STK17B",-0.0144935858564195,-0.0954656604769511,-0.00449401216617814,0.419818884777702,-0.0528633519352341,-0.520302940660198,-0.113900167891429,0.512290967087028
"STK31",-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986,-0.0581630868578986
"STKLD1",-0.107625410902236,0.00853839827022,0.401785944728299,-0.107625410902236,-0.107625410902236,-0.107625410902236,-0.00304191889976594,-0.107625410902236
"STMN2",-0.321874112980174,-0.107857394836562,-0.295373495581407,-0.385981937787682,-0.287302778997419,-0.457841138587421,-0.41435336693525,-0.316536797321301
"STMN4",-0.289908558103033,-0.314571263613078,-0.0401196505682102,0.0140713572568869,-0.318268620718734,-0.318268620718734,0.283030162560094,-0.318268620718734
