"","timepoints2","timepoints4","timepoints5","timepoints6","timepoints9","timepoints10","timepoints12","timepoints13","timepoints15"
"BOLL",-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219
"BPGM",-0.334577538799602,0.22103070612056,0.691710810955845,0.186820275032442,0.687509805274169,0.352094402026464,-0.0672621398758689,-0.104000782994429,0.0337818959391855
"BPI",-0.107330846993302,-0.0133268695994002,-0.107330846993302,-0.107330846993302,0.131853148510325,-0.107330846993302,-0.107330846993302,-0.063522161762116,-0.107330846993302
"BPIFC",-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753
"BRCA1",-0.230081314291029,-0.1670753306937,-0.230081314291029,-0.230081314291029,-0.133665745777969,-0.230081314291029,-0.230081314291029,-0.230081314291029,-0.230081314291029
"BRCA2",-0.225448322585068,-0.240608494848563,-0.240608494848563,-0.240608494848563,-0.240608494848563,-0.240608494848563,-0.187319212461771,-0.201900960686335,-0.240608494848563
"BRDTP1",-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462
"BABAM2-AS1",-0.325086009721588,-0.325086009721588,-0.325086009721588,-0.325086009721588,-0.301927498947274,-0.172075451106639,-0.0265601298524741,-0.242479113639895,-0.325086009721588
"BSN",-0.107772685704271,-0.222157661102658,0.0962612171625618,-0.222157661102658,-0.222157661102658,0.00525899163584975,-0.222157661102658,-0.0816190383479056,0.604056958042717
"BSN-DT",-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0651392886290075
"BST1",-0.151258730946075,-0.0594720027000864,-0.151258730946075,-0.151258730946075,-0.151258730946075,-0.151258730946075,-0.151258730946075,-0.151258730946075,-0.151258730946075
"BST2",-0.205405084559396,-0.537585377627566,-0.537585377627566,-0.537585377627566,0.0419826225114103,-0.485812941358404,-0.317355564877555,-0.439433498135124,-0.537585377627566
"BTNL2",-0.0580561726462629,0.738393858019527,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629
"BTNL8",-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946
"BUB1",-0.210911015041659,-0.154826114880083,-0.225959987638211,-0.0376269637416297,-0.225959987638211,-0.225959987638211,-0.225959987638211,-0.225959987638211,-0.225959987638211
"BUB1B",-0.160984041763298,-0.137574221620078,-0.224815457550937,-0.224815457550937,0.210899282213403,-0.224815457550937,-0.193736414160685,-0.114471324547751,-0.224815457550937
"DEPP1",-0.172907566736456,1.5725609568369,1.91594884603358,1.21442764232134,0.804758596176991,2.92600585279933,1.82017791968478,1.49076591200295,1.51532378904969
"TMEM273",-0.180895077227938,-0.180895077227938,-0.180895077227938,-0.180895077227938,-0.180895077227938,-0.104099035842833,-0.1110883875028,-0.180895077227938,-0.180895077227938
"VSIR",-0.286177731733265,-0.325323174191131,-0.325323174191131,-0.325323174191131,-0.325323174191131,-0.254946476586118,-0.325323174191131,-0.325323174191131,0.0233253152399216
"C10orf99",-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898
"C11orf16",-0.127763856745128,-0.127763856745128,-0.127763856745128,-0.127763856745128,-0.127763856745128,-0.127763856745128,-0.127763856745128,0.361310806420918,-0.127763856745128
"C11orf21",-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612
"C17orf64",-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467
"C17orf99",-0.136157827549863,-0.136157827549863,-0.136157827549863,-0.013576961479143,-0.136157827549863,1.12649134111438,-0.136157827549863,-0.114838418561974,-0.136157827549863
"C1QA",-0.345535685216616,-0.360642890476684,-0.360642890476684,-0.360642890476684,-0.229522949796085,-0.197202341544497,-0.256154421420729,-0.209571766944869,-0.0796764208241836
"C1QB",-0.338083460171262,-0.338083460171262,-0.296138261336811,-0.338083460171262,-0.338083460171262,-0.218089722542468,-0.255895616201486,-0.252933134760531,-0.0862675959852585
"C1QC",-0.301499624356395,-0.301499624356395,-0.301499624356395,-0.301499624356395,-0.154372608532087,-0.228919491986931,-0.280180996249198,-0.199391982663147,-0.211160230215476
"C1QTNF2",-0.137471811312334,-0.186025018275435,-0.186025018275435,-0.186025018275435,-0.186025018275435,-0.119516363374931,-0.186025018275435,-0.186025018275435,-0.186025018275435
"C1QTNF3",-0.191242747264428,0.0963306147217333,-0.211588042837322,0.287948165638858,0.382398034789925,-0.132912177318187,0.0888316526161916,0.306424462278263,-0.211588042837322
"C1orf122",-0.0870143131378128,-0.726172934963957,-0.682196107365075,-0.703786265592926,-0.615032990987896,-0.775742566191713,-0.0559184570505787,-0.0683933444093314,0.0728675626031012
"C1orf162",-0.262780099793853,-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.280403600285572,-0.137543637917802,-0.280403600285572,-0.242913705062507,-0.042604472944312
"C1orf167",-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949
"FYB2",0.177608321130692,-0.22269556222358,-0.22269556222358,0.156515345182458,-0.22269556222358,-0.22269556222358,-0.22269556222358,0.0872016795240178,-0.22269556222358
"MIR9-1HG",-0.156128296202241,-0.178314090599886,-0.178314090599886,-0.178314090599886,-0.130892316057231,-0.178314090599886,-0.178314090599886,-0.0961167153399404,-0.178314090599886
"C1orf94",-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237
"C21orf62",0.962638320192127,-0.331628403194426,-0.380433517178212,-0.133467403276045,-0.121995060239326,-0.380433517178212,0.0662175235638022,-0.323367521097683,-0.380433517178212
"C2CD4A",-0.255889099152697,-0.0150147537045675,-0.277783700072756,-0.0333560499578899,-0.277783700072756,-0.277783700072756,0.00582811057801849,-0.277783700072756,0.544109225875984
"ECRG4",-0.196585849556361,-0.0619639451489117,-0.221914656520427,-0.00682618680461509,-0.509601121717037,-0.696223373319132,-0.254432532337814,-0.0325336936569782,-0.548319399306051
"RRM2",-0.182170380352502,-0.218155646036882,-0.275306844239858,-0.275306844239858,-0.176507094304662,-0.275306844239858,-0.239803122006715,-0.241779972870811,-0.275306844239858
"C3",-0.136865109683495,-0.136865109683495,-0.136865109683495,-0.136865109683495,-0.0442963107596059,-0.136865109683495,-0.136865109683495,-0.136865109683495,0.117153179426062
"C3AR1",-0.233638597781967,-0.233638597781967,-0.233638597781967,-0.233638597781967,-0.165780415041343,-0.147272361681781,-0.233638597781967,-0.223354823545845,-0.117542322897126
"C3orf80",-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,0.162890500950351,-0.0841363721856501
"C4orf48",0.614688916276064,0.217203030351077,0.742963770023796,0.931834254632814,1.10966530629165,0.551711463417028,0.405946155811247,-0.199174012126542,0.0503049371681397
"C5AR1",0.0589559210551697,-0.262326362941136,-0.404384010624082,-0.404384010624082,-0.104799735084613,-0.333191435243468,-0.0268476599009608,-0.19194875942362,-0.320561583655605
"C5orf66-AS2",-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997,-0.034026190455997
"BNIP5",-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.0322047046273272
"MPIG6B",-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452,-0.12470240763452
"CXCL10",-0.209335506009754,-0.0786774042660298,-0.21288700613925,-0.0850265974599024,-0.284662812979006,-0.243726409283425,-0.335646227544838,-0.246420954594321,-0.28311277410693
"C8orf34",-0.180234792743041,-0.180234792743041,-0.180234792743041,-0.180234792743041,-0.180234792743041,-0.180234792743041,-0.0636159941881385,-0.180234792743041,-0.180234792743041
"C8orf37-AS1",-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611,-0.0486100933384611
"TCIM",-0.48656034457199,-0.517038492296955,-0.610799848830018,-0.392039787642216,-0.133700608609113,-0.526074355204505,-0.576754513366629,-0.472833878150574,-0.484960997756428
"VXN",-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343
"C9orf135",-0.173728855988846,1.18065395591942,-0.293873999118266,0.13346249615693,1.03124902834068,-0.293873999118266,0.460291456908822,0.0395085604428201,0.787954353360495
"LINC02872",-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0502890426165673
"C9orf24",-0.307757078513986,-0.307757078513986,-0.307757078513986,-0.307757078513986,-0.307757078513986,-0.256770670885514,-0.307757078513986,-0.307757078513986,-0.0576413109518337
"CARNMT1",-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725,-0.121802083716725
"C9orf47",-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777,-0.163782177298777
"DOCK8-AS1",-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,-0.08096412869414,0.0117434254905778,-0.08096412869414
"C9orf92",-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,-0.0332134699377171
"CA1",-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.0205508122863715,-0.126052463068671,0.346055381057484
"CA12",-0.143347429539969,-0.143347429539969,2.36773850311517,0.202854197487433,-0.143347429539969,-0.143347429539969,-0.143347429539969,0.677334878207291,-0.143347429539969
"CA2",0.0135656885148143,-0.172804284750822,-0.354868148121255,-0.292313290302655,-0.354868148121255,0.438140713773023,-0.0682205302596923,-0.247395127240481,-0.225415968389371
"CA4",-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.056069143495352,0.280863130461269
"CABP5",-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851
"CACNA1B",-0.196186401467856,-0.239504131220221,-0.239504131220221,-0.239504131220221,-0.239504131220221,-0.0486937796636168,-0.239504131220221,0.0830994680536181,-0.0223187969301881
"CACNA1C-AS4",0.489729458824572,-0.0696982200681006,-0.0696982200681006,-0.0696982200681006,-0.0696982200681006,-0.0696982200681006,0.00695573534831632,-0.0696982200681006,-0.0696982200681006
"CACNA1C-IT3",-0.0443430116112464,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464
"CACNA2D3",-0.0176576061543214,-0.25798941494172,-0.315142208722056,-0.177482257992005,-0.315142208722056,-0.25839035609327,-0.315142208722056,-0.256117247953715,-0.315142208722056
"CAD",-0.0822765884709764,-0.313287610062452,-0.313287610062452,-0.269113057329599,1.11074361765889,-0.313287610062452,-0.158563618299806,0.0621866553756883,1.15776856613903
"CADM2",0.0816722488541078,-0.262282758888136,-0.262282758888136,-0.262282758888136,-0.262282758888136,2.08952589962865,-0.262282758888136,-0.262282758888136,-0.262282758888136
"CAGE1",0.467891978238727,-0.0813003636317686,-0.0813003636317686,1.3551307563214,-0.0813003636317686,-0.0813003636317686,-0.0813003636317686,-0.0813003636317686,-0.0813003636317686
"CALB1",0.288008048811486,0.254908907162823,-0.371635763141985,-0.371635763141985,-0.371635763141985,-0.301505502769926,-0.253524285773364,-0.196071025846503,-0.371635763141985
"CALB2",-0.378095073173161,-0.290377675203437,-0.30956631407259,-0.126765609860169,-0.402389200259901,-0.402389200259901,-0.322552214350073,-0.352681611429299,-0.402389200259901
"CALCA",-0.0651120535103918,-0.0651120535103918,-0.0651120535103918,-0.0651120535103918,-0.0651120535103918,-0.0651120535103918,-0.0651120535103918,0.0650971454867543,-0.0651120535103918
"CALR3",-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836
"CALY",0.327084840406732,-0.608207558377157,0.393684841769385,-0.25183253385825,-0.402760163236569,-0.281918892076491,-0.396615412789694,-0.483684142005748,0.510891193658037
"CHAMP1",-0.116191708449517,-0.152234307086624,-0.152234307086624,-0.152234307086624,0.551424904073399,-0.152234307086624,-0.132911164434653,0.0816305833379844,-0.152234307086624
"CAMTA2",-0.0845569466137456,0.66033423558154,0.704435533306412,-0.288966237790507,0.169765210493467,-0.39861854202063,0.0163563756506646,0.0476706238744106,0.893170105728279
"CAPG",-0.0772961051954585,0.254206378336937,-0.536966670389949,0.0160897352514318,-0.520846456785605,-0.455609114008081,-0.412616754632146,-0.431360546960999,-0.536966670389949
"CAPSL",0.45052037174909,0.197428188541907,0.638524363070586,1.03943030411257,-0.300061717803998,0.617075236167716,0.161723664646076,0.196347610550214,-0.139403303975095
"CARD16",-0.26844194905285,-0.26844194905285,-0.26844194905285,-0.26844194905285,-0.26844194905285,-0.0320090222885484,-0.207131937964971,-0.240536409407004,-0.26844194905285
"CARTPT",-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,-0.0843628612360105,0.958728669157631,-0.0843628612360105,-0.0843628612360105
"KNL1",-0.161276584298783,-0.192036949872446,-0.192036949872446,-0.192036949872446,0.0282119712635101,-0.192036949872446,-0.192036949872446,0.191057140103635,-0.192036949872446
"CATSPER1",-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714
"CATSPER3",-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,-0.07767909931842,0.0943726307269451,-0.07767909931842
"CAV1",-0.208519781208541,-0.220659711697604,-0.220659711697604,-0.220659711697604,-0.220659711697604,-0.220659711697604,-0.220659711697604,-0.114325017902938,-0.220659711697604
"CBLN1",-0.135080904256615,-0.135080904256615,-0.135080904256615,-0.135080904256615,-0.135080904256615,0.0612755209951454,-0.135080904256615,-0.0812570325807146,-0.135080904256615
"CBLN2",0.0774754115880619,-0.112294347085545,-0.185360348997583,-0.185360348997583,-0.185360348997583,-0.185360348997583,-0.185360348997583,-0.185360348997583,-0.185360348997583
"CFAP65",0.0677201448447272,-0.18792143374973,0.0498395535900802,0.0014364779674779,0.393737335063397,0.984490926476759,-0.0212195037258919,-0.188399409570631,-0.457074797443059
"CCDC141",-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976,-0.0589961015531976
"CCDC17",-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735,-0.0702211151115735
"CCDC170",0.221096685327806,1.57984493697137,-0.191039080851657,0.243756583604907,-0.191039080851657,-0.191039080851657,-0.191039080851657,-0.191039080851657,-0.0258195467547227
"CCDC34",0.383805228372535,-0.56142985139245,0.524519602109501,0.54554666202292,1.08854501809672,1.11440073013604,0.469040892808309,0.45886010645688,0.732066690527936
"CCDC39",0.231123392737667,-0.203977203655951,1.54277815863117,-0.203977203655951,-0.203977203655951,-0.063167219135263,0.309521118117227,-0.0969860704021729,-0.203977203655951
"CCDC62",-0.102341453655235,-0.102341453655235,-0.102341453655235,0.818808143944116,-0.102341453655235,-0.102341453655235,-0.102341453655235,-0.102341453655235,1.58138212195397
